_id,version,task,pretrained,classifier,acc,avg_pre,avg_recall,avg_f1
66b645bff3cbe148ac346c3f,1,acsa,uitnlp/visobert,cnn,0.3409,0.2143,0.2448,0.2216
66b76026f88f6c8c13b8ca89,2,acsa,uitnlp/visobert,cnn,0.4772727272727273,0.2426236044657097,0.328125,0.2693422695794612
66b7604ef88f6c8c13b8ca8c,3,acsa,uitnlp/visobert,cnn,0.4545454545454546,0.25202020202020203,0.3648148148148148,0.29563492063492064
66b76076f88f6c8c13b8ca8f,4,acsa,uitnlp/visobert,cnn,0.5454545454545454,0.22575757575757577,0.30113636363636365,0.2552808302808303
66b7609ff88f6c8c13b8ca92,5,acsa,uitnlp/visobert,cnn,0.46590909090909094,0.24510732323232326,0.3458333333333333,0.28460975299210595
66b760c8f88f6c8c13b8ca95,6,acsa,uitnlp/visobert,cnn,0.5909090909090909,0.30416666666666664,0.3611111111111111,0.3265182186234818
66b760f2f88f6c8c13b8ca98,7,acsa,uitnlp/visobert,cnn,0.48863636363636365,0.36407602813852813,0.3424107142857143,0.3034188034188034
66b7611bf88f6c8c13b8ca9b,8,acsa,uitnlp/visobert,cnn,0.48863636363636365,0.2765151515151515,0.3870192307692307,0.31423611111111105
66b76145f88f6c8c13b8ca9e,9,acsa,uitnlp/visobert,cnn,0.4204545454545454,0.2375,0.38961038961038963,0.2907075873827792
66b7616ef88f6c8c13b8caa1,10,acsa,uitnlp/visobert,cnn,0.5113636363636364,0.2906144781144781,0.35700757575757575,0.3094636413601931
66b76197f88f6c8c13b8caa4,11,acsa,uitnlp/visobert,cnn,0.5227272727272727,0.36358225108225106,0.4395833333333333,0.38866071954307246
66b761bff88f6c8c13b8caa7,12,acsa,uitnlp/visobert,cnn,0.4545454545454546,0.22945075757575759,0.3520833333333333,0.2748015873015873
66b761e8f88f6c8c13b8caaa,13,acsa,uitnlp/visobert,cnn,0.4772727272727273,0.20681141774891776,0.3125,0.2462285521496048
66b76211f88f6c8c13b8caad,14,acsa,uitnlp/visobert,cnn,0.5340909090909091,0.2670454545454546,0.353125,0.3035714285714286
66b7623bf88f6c8c13b8cab0,15,acsa,uitnlp/visobert,cnn,0.5340909090909092,0.29029581529581533,0.3888888888888889,0.3302631578947368
66b76265f88f6c8c13b8cab3,16,acsa,uitnlp/visobert,cnn,0.40909090909090906,0.27630659271284275,0.3053188131313131,0.23863447260624682
66b7628ef88f6c8c13b8cab6,17,acsa,uitnlp/visobert,cnn,0.48863636363636365,0.2915584415584416,0.3536324786324786,0.30528846153846156
66b762b8f88f6c8c13b8cab9,18,acsa,uitnlp/visobert,cnn,0.4772727272727273,0.23804450757575757,0.34375,0.2767195767195767
66b762e2f88f6c8c13b8cabc,19,acsa,uitnlp/visobert,cnn,0.46590909090909094,0.2543290043290043,0.3541666666666667,0.2938034188034188
66b7630cf88f6c8c13b8cabf,20,acsa,uitnlp/visobert,cnn,0.4772727272727273,0.2555465367965368,0.3641025641025641,0.2983102342751466
66b76336f88f6c8c13b8cac2,21,acsa,uitnlp/visobert,cnn,0.48863636363636365,0.24649621212121214,0.3400974025974026,0.282999164578112
66b7635ff88f6c8c13b8cac5,22,acsa,uitnlp/visobert,cnn,0.35227272727272724,0.17215423465423463,0.309375,0.22111344537815125
66b76389f88f6c8c13b8cac8,23,acsa,uitnlp/visobert,cnn,0.5,0.25091314935064934,0.33472222222222225,0.28378851540616246
66b763b3f88f6c8c13b8cacb,24,acsa,uitnlp/visobert,cnn,0.5227272727272727,0.25317460317460316,0.3037037037037037,0.273482905982906
66b763ddf88f6c8c13b8cace,25,acsa,uitnlp/visobert,cnn,0.5454545454545454,0.4213924963924964,0.42314814814814816,0.38053868645973904
66b76407f88f6c8c13b8cad1,26,acsa,uitnlp/visobert,cnn,0.4772727272727273,0.2758838383838384,0.375,0.3062124624624625
66b76430f88f6c8c13b8cad4,27,acsa,uitnlp/visobert,cnn,0.5454545454545454,0.275094696969697,0.3605769230769231,0.3070149669119921
66b7645bf88f6c8c13b8cad7,28,acsa,uitnlp/visobert,cnn,0.5,0.27891414141414145,0.36354166666666665,0.3035225032129057
66b76485f88f6c8c13b8cada,29,acsa,uitnlp/visobert,cnn,0.5681818181818181,0.31262626262626264,0.3766025641025641,0.33942723211015896
66b764aff88f6c8c13b8cadd,30,acsa,uitnlp/visobert,cnn,0.4431818181818182,0.21456783956783956,0.3162202380952381,0.25400547606429963
66b764d9f88f6c8c13b8cae0,31,acsa,uitnlp/visobert,cnn,0.4772727272727273,0.23474025974025975,0.33303571428571427,0.2742710944026734
66b76503f88f6c8c13b8cae3,32,acsa,uitnlp/visobert,cnn,0.43181818181818177,0.19223484848484848,0.3058712121212121,0.23422143313847277
66b7652df88f6c8c13b8cae6,33,acsa,uitnlp/visobert,cnn,0.4431818181818181,0.21877428127428125,0.346875,0.266171802054155
66b76558f88f6c8c13b8cae9,34,acsa,uitnlp/visobert,cnn,0.4772727272727273,0.30836489898989894,0.3504464285714286,0.30272425061978814
66b76582f88f6c8c13b8caec,35,acsa,uitnlp/visobert,cnn,0.5681818181818182,0.3151515151515152,0.41025641025641024,0.3528257103257103
66b765acf88f6c8c13b8caef,36,acsa,uitnlp/visobert,cnn,0.4090909090909091,0.2030885780885781,0.3359375,0.24863186671429705
66b765d6f88f6c8c13b8caf2,37,acsa,uitnlp/visobert,cnn,0.3977272727272727,0.2551046176046176,0.32430555555555557,0.23815798720922063
66b76600f88f6c8c13b8caf5,38,acsa,uitnlp/visobert,cnn,0.4431818181818181,0.22245670995670994,0.3368055555555556,0.2645866454689984
66b76628f88f6c8c13b8caf8,39,acsa,uitnlp/visobert,cnn,0.48863636363636365,0.3625811688311688,0.36028814935064934,0.3281898656898657
66b76651f88f6c8c13b8cafb,40,acsa,uitnlp/visobert,cnn,0.45454545454545453,0.2585858585858586,0.39814814814814814,0.30985797827903094
66b7667af88f6c8c13b8cafe,41,acsa,uitnlp/visobert,cnn,0.4318181818181818,0.19085497835497836,0.29315476190476186,0.2216301876228347
66b766a2f88f6c8c13b8cb01,42,acsa,uitnlp/visobert,cnn,0.4318181818181818,0.18509358288770053,0.2833333333333333,0.22246174746174746
66b766cbf88f6c8c13b8cb04,43,acsa,uitnlp/visobert,cnn,0.5,0.24460227272727275,0.2847222222222222,0.23991283689925458
66b766f4f88f6c8c13b8cb07,44,acsa,uitnlp/visobert,cnn,0.47727272727272724,0.3925356506238859,0.3912037037037037,0.33285440613026823
66b7671df88f6c8c13b8cb0a,45,acsa,uitnlp/visobert,cnn,0.42045454545454547,0.22698863636363636,0.2833624708624709,0.2359511261685175
66b76746f88f6c8c13b8cb0d,46,acsa,uitnlp/visobert,cnn,0.43181818181818177,0.32074652777777773,0.38020833333333326,0.3092261904761905
66b7676ef88f6c8c13b8cb10,47,acsa,uitnlp/visobert,cnn,0.46590909090909094,0.3564712248535778,0.353125,0.3064200967161494
66b76797f88f6c8c13b8cb13,48,acsa,uitnlp/visobert,cnn,0.4659090909090909,0.2582521645021645,0.36772486772486773,0.2993413581648876
66b767c0f88f6c8c13b8cb16,49,acsa,uitnlp/visobert,cnn,0.4886363636363636,0.2569444444444444,0.35119047619047616,0.2915768871651224
66b767e8f88f6c8c13b8cb19,50,acsa,uitnlp/visobert,cnn,0.5568181818181818,0.2618371212121212,0.31810897435897434,0.28571511428513785
66b76811f88f6c8c13b8cb1c,51,acsa,uitnlp/visobert,cnn,0.44318181818181823,0.2231032856032856,0.3294977081741788,0.26151315789473684
66b7683af88f6c8c13b8cb1f,52,acsa,uitnlp/visobert,cnn,0.5454545454545454,0.271875,0.3547077922077922,0.3072682074061802
66b76862f88f6c8c13b8cb22,53,acsa,uitnlp/visobert,cnn,0.5227272727272727,0.3394209956709957,0.33888888888888885,0.30731342244500137
