_id,version,acc,avg_pre,avg_recall,avg_f1,task,pretrained,classifier
66607288f61952bdcbf5f016,1,0.5174,0.5297,0.4551,0.4415,,,
667036b9cbc7e82b339b4a1c,2,0.4925373134328358,0.4654584259302428,0.42498507759485515,0.39577657557667584,cls,uitnlp/visobert,cnn
66703702cbc7e82b339b4a1f,3,0.48756218905472637,0.4761104628276606,0.47722968149790224,0.476564604789311,cls,uitnlp/visobert,cnn
6670374ccbc7e82b339b4a22,4,0.5,0.5039320237113551,0.4293009256460678,0.4006384145223006,cls,uitnlp/visobert,cnn
66703797cbc7e82b339b4a25,5,0.5099502487562189,0.4942666549119868,0.46834619010984496,0.46713188234733755,cls,uitnlp/visobert,cnn
667037e1cbc7e82b339b4a28,6,0.5165837479270315,0.5014522445095763,0.47291122388386403,0.47157673555835383,cls,uitnlp/visobert,cnn
6670382ccbc7e82b339b4a2b,7,0.5190713101160862,0.5297439062580797,0.45638817125911185,0.44248602591559455,cls,uitnlp/visobert,cnn
66703877cbc7e82b339b4a2e,8,0.5140961857379768,0.49899972313765417,0.449642996390325,0.42759445850741,cls,uitnlp/visobert,cnn
667038c1cbc7e82b339b4a31,9,0.5149253731343284,0.5636046939596512,0.4392170937155671,0.40880471726373896,cls,uitnlp/visobert,cnn
6670390bcbc7e82b339b4a34,10,0.46434494195688225,0.5373852970299289,0.4750942993604588,0.43874747821718624,cls,uitnlp/visobert,cnn
66703955cbc7e82b339b4a37,11,0.5107794361525705,0.49459423202463587,0.43775791867435093,0.40222786476771133,cls,uitnlp/visobert,cnn
6670399fcbc7e82b339b4a3a,12,0.511608623548922,0.48465180156893845,0.4718768460317193,0.4693751188905781,cls,uitnlp/visobert,cnn
667039e9cbc7e82b339b4a3d,13,0.47429519071310117,0.48754861642702263,0.39383482524352337,0.33926361581997866,cls,uitnlp/visobert,cnn
66703a33cbc7e82b339b4a40,14,0.5091210613598673,0.4986779054655484,0.4445840065069504,0.425923821559348,cls,uitnlp/visobert,cnn
66703a7dcbc7e82b339b4a43,15,0.49585406301824214,0.3257351388085333,0.4209562924652672,0.35815630368067747,cls,uitnlp/visobert,cnn
66703ac6cbc7e82b339b4a46,16,0.5074626865671642,0.5049923585746333,0.44496815177217397,0.42749217729309885,cls,uitnlp/visobert,cnn
66703b10cbc7e82b339b4a49,17,0.4975124378109453,0.3917418819379604,0.40767501605651896,0.3347173882070383,cls,uitnlp/visobert,cnn
66703b5acbc7e82b339b4a4c,18,0.5439469320066335,0.5674895090099497,0.4772258882726137,0.4588763641856426,cls,uitnlp/visobert,cnn
66703ba4cbc7e82b339b4a4f,19,0.5447761194029851,0.5362403423045435,0.5080272079406464,0.5093872851735117,cls,uitnlp/visobert,cnn
66703beecbc7e82b339b4a52,20,0.533167495854063,0.5216151099066814,0.48158035675256317,0.4768356253882569,cls,uitnlp/visobert,cnn
66703c37cbc7e82b339b4a55,21,0.46766169154228854,0.4212556344749501,0.401666293950626,0.37219780219780224,cls,uitnlp/visobert,cnn
66703c81cbc7e82b339b4a58,22,0.4892205638474295,0.4751734208074148,0.45994366207108345,0.4501531579005726,cls,uitnlp/visobert,cnn
66703ccbcbc7e82b339b4a5b,23,0.5290215588723052,0.5283422772859617,0.4791265473909272,0.47633919549406323,cls,uitnlp/visobert,cnn
66703d15cbc7e82b339b4a5e,24,0.5306799336650083,0.5339695260640965,0.5034980198703345,0.5023932275130218,cls,uitnlp/visobert,cnn
66703d5fcbc7e82b339b4a61,25,0.4519071310116086,0.4580340898800556,0.42116387933425536,0.34964049654528645,cls,uitnlp/visobert,cnn
66703da8cbc7e82b339b4a64,26,0.5190713101160862,0.5597207817926652,0.47944656567768634,0.46456996048953475,cls,uitnlp/visobert,cnn
66703df2cbc7e82b339b4a67,27,0.5414593698175788,0.5377912655641695,0.48526944727147087,0.47249247202696204,cls,uitnlp/visobert,cnn
66703e3ccbc7e82b339b4a6a,28,0.538971807628524,0.5601432352819838,0.5023786550533413,0.49808715832908806,cls,uitnlp/visobert,cnn
66703e86cbc7e82b339b4a6d,29,0.5066334991708126,0.5953970797720798,0.4637044164703714,0.43642498014682296,cls,uitnlp/visobert,cnn
66703ed0cbc7e82b339b4a70,30,0.4966832504145937,0.514665171479301,0.4986648672795065,0.4906602513639285,cls,uitnlp/visobert,cnn
66703f19cbc7e82b339b4a73,31,0.5348258706467661,0.5260574441265331,0.4917373973805936,0.49215564261043676,cls,uitnlp/visobert,cnn
66703f63cbc7e82b339b4a76,32,0.5348258706467661,0.5869693441065135,0.45857470963658703,0.42539804279268173,cls,uitnlp/visobert,cnn
66703faccbc7e82b339b4a79,33,0.5248756218905473,0.6211524673361818,0.459746722658856,0.4141670043287227,cls,uitnlp/visobert,cnn
66703ff6cbc7e82b339b4a7c,34,0.45854063018242125,0.5764139504687709,0.38152205999990535,0.3084125097304298,cls,uitnlp/visobert,cnn
6670403fcbc7e82b339b4a7f,35,0.47761194029850745,0.559207795939216,0.4445604158387911,0.39033982072396833,cls,uitnlp/visobert,cnn
66704089cbc7e82b339b4a82,36,0.5240464344941956,0.5148202938140831,0.47359990072650443,0.4672977268859206,cls,uitnlp/visobert,cnn
667040d3cbc7e82b339b4a85,37,0.5199004975124378,0.47126928251027533,0.4661752705714755,0.4320957069475759,cls,uitnlp/visobert,cnn
6670411ccbc7e82b339b4a88,38,0.5199004975124378,0.5376958846880581,0.464906109140726,0.4517528447012494,cls,uitnlp/visobert,cnn
66704166cbc7e82b339b4a8b,39,0.5174129353233831,0.5568394972202079,0.504257039295722,0.5004088425775172,cls,uitnlp/visobert,cnn
667041afcbc7e82b339b4a8e,40,0.5696517412935324,0.5931622618227484,0.5243726561418703,0.5279626102392336,cls,uitnlp/visobert,cnn
667041f9cbc7e82b339b4a91,41,0.5207296849087893,0.5479316542904821,0.5084947491081516,0.500207267330871,cls,uitnlp/visobert,cnn
66704242cbc7e82b339b4a94,42,0.5530679933665008,0.5503494425024393,0.497547941357728,0.48753157108086387,cls,uitnlp/visobert,cnn
6670428ccbc7e82b339b4a97,43,0.5298507462686567,0.5862001159132307,0.4966421257652928,0.4872230906377961,cls,uitnlp/visobert,cnn
667042d5cbc7e82b339b4a9a,44,0.5538971807628524,0.5684668617503276,0.497401943474667,0.4929733503856451,cls,uitnlp/visobert,cnn
6670431fcbc7e82b339b4a9d,45,0.5381426202321725,0.5764777877701657,0.4985263897821412,0.49285905220147397,cls,uitnlp/visobert,cnn
66704368cbc7e82b339b4aa0,46,0.5298507462686567,0.5515437161447831,0.4698511646302717,0.4600772528542401,cls,uitnlp/visobert,cnn
667043b2cbc7e82b339b4aa3,47,0.5290215588723052,0.5502532723493995,0.5085522530822295,0.504925169347694,cls,uitnlp/visobert,cnn
667043fbcbc7e82b339b4aa6,48,0.533167495854063,0.514680902336954,0.46308886244091463,0.41907518599187066,cls,uitnlp/visobert,cnn
66704445cbc7e82b339b4aa9,49,0.5472636815920398,0.5435462128937147,0.5197662382248983,0.5239272106741987,cls,uitnlp/visobert,cnn
6670448fcbc7e82b339b4aac,50,0.5414593698175788,0.5466998244176817,0.49144790106916103,0.49059952013200975,cls,uitnlp/visobert,cnn
667044d8cbc7e82b339b4aaf,51,0.5066334991708126,0.5863343897051762,0.4320721712586715,0.3777529573361967,cls,uitnlp/visobert,cnn
66704522cbc7e82b339b4ab2,52,0.5257048092868989,0.377725375399794,0.44619206976980025,0.38588594994311715,cls,uitnlp/visobert,cnn
6670456bcbc7e82b339b4ab5,53,0.5514096185737977,0.56414866043086,0.511050903982292,0.5136360850646565,cls,uitnlp/visobert,cnn
