_id,version,acc,avg_pre,avg_recall,avg_f1,task,pretrained,classifier
66607288f61952bdcbf5f016,1,0.5174,0.5297,0.4551,0.4415,,,
66702ad6789e026618e9c68e,2,0.4834162520729685,0.532970999032827,0.4353358149505047,0.400776675209066,cls,uitnlp/visobert,cnn
66702b09789e026618e9c691,3,0.4892205638474295,0.46009848235572565,0.4291522301136723,0.39535158565364426,cls,uitnlp/visobert,cnn
66702b3d789e026618e9c694,4,0.4693200663349917,0.7386310724817632,0.3761795802039225,0.28606719367588934,cls,uitnlp/visobert,cnn
66702b71789e026618e9c697,5,0.4709784411276949,0.5809715580957411,0.3789241851529969,0.29312958855205273,cls,uitnlp/visobert,cnn
66702ba4789e026618e9c69a,6,0.5174129353233831,0.5348764086204126,0.4425578846729585,0.4034346735460777,cls,uitnlp/visobert,cnn
66702bd8789e026618e9c69d,7,0.5091210613598673,0.5023567929320286,0.4365238872444239,0.40767738058997055,cls,uitnlp/visobert,cnn
66702c0c789e026618e9c6a0,8,0.49917081260364843,0.5301013178128892,0.4229434525353004,0.3879172751721771,cls,uitnlp/visobert,cnn
66702c3f789e026618e9c6a3,9,0.511608623548922,0.5497185808081485,0.4418911909196903,0.41830071908326066,cls,uitnlp/visobert,cnn
66702c73789e026618e9c6a6,10,0.5298507462686567,0.5327710991410917,0.5143630227810431,0.5123656090271723,cls,uitnlp/visobert,cnn
66702ca7789e026618e9c6a9,11,0.538971807628524,0.5395501270790285,0.5029561226785213,0.5041668552985629,cls,uitnlp/visobert,cnn
66702cda789e026618e9c6ac,12,0.5248756218905473,0.4977327949679842,0.47534660664892386,0.46412484988052344,cls,uitnlp/visobert,cnn
66702d0e789e026618e9c6af,13,0.4693200663349917,0.5260794891987907,0.38327582935925547,0.31450438165308303,cls,uitnlp/visobert,cnn
66702d42789e026618e9c6b2,14,0.48175787728026537,0.5248414428192847,0.4200937273486918,0.382075769988482,cls,uitnlp/visobert,cnn
