_id,version,acc,avg_pre,avg_recall,avg_f1,task,pretrained,classifier
66607288f61952bdcbf5f016,1,0.4602,0.4327,0.4293,0.4168,,,
66710aa375fd0fa50889ed61,2,0.5265339966832504,0.503037012916531,0.4428909727954727,0.39102985146579483,cls,distilbert-base-multilingual-cased,lstm
66710ac075fd0fa50889ed64,3,0.5281923714759535,0.5264669492491892,0.473006214172877,0.468588261606041,cls,distilbert-base-multilingual-cased,lstm
66710ade75fd0fa50889ed67,4,0.5190713101160862,0.5231340792147636,0.44918873426403333,0.42679199369154647,cls,distilbert-base-multilingual-cased,lstm
66710afb75fd0fa50889ed6a,5,0.538971807628524,0.5003301159562623,0.49156529285846345,0.47722779767115914,cls,distilbert-base-multilingual-cased,lstm
66710b1975fd0fa50889ed6d,6,0.5232172470978441,0.529263086086264,0.4731684309843855,0.47120773336095795,cls,distilbert-base-multilingual-cased,lstm
66710b3775fd0fa50889ed70,7,0.5140961857379768,0.5607692703570424,0.4559246380277607,0.44583980996751227,cls,distilbert-base-multilingual-cased,lstm
66710b5475fd0fa50889ed73,8,0.5257048092868989,0.4998053315900341,0.4807621431932086,0.47641257709640455,cls,distilbert-base-multilingual-cased,lstm
66710b7275fd0fa50889ed76,9,0.5339966832504146,0.49384811975173415,0.4653229510169643,0.4252694892758416,cls,distilbert-base-multilingual-cased,lstm
66710b9075fd0fa50889ed79,10,0.5190713101160862,0.5277067117116193,0.4958918213988776,0.49911798796021417,cls,distilbert-base-multilingual-cased,lstm
66710baf75fd0fa50889ed7c,11,0.5315091210613598,0.5302551443224818,0.5043796281890481,0.5084367047223908,cls,distilbert-base-multilingual-cased,lstm
66710bcd75fd0fa50889ed7f,12,0.46683250414593697,0.4366528666362313,0.43785790236733596,0.41254160767806763,cls,distilbert-base-multilingual-cased,lstm
66710beb75fd0fa50889ed82,13,0.49087893864013266,0.5600398053958425,0.4208483975027035,0.3895017544990946,cls,distilbert-base-multilingual-cased,lstm
66710c0975fd0fa50889ed85,14,0.5281923714759535,0.5516139226547717,0.4593318627290676,0.4422968817989938,cls,distilbert-base-multilingual-cased,lstm
66710c2775fd0fa50889ed88,15,0.5232172470978441,0.47551440329218103,0.4773292027367157,0.4543121930739238,cls,distilbert-base-multilingual-cased,lstm
66710c4575fd0fa50889ed8b,16,0.5265339966832504,0.49389496848274556,0.49312466630353,0.486324150660558,cls,distilbert-base-multilingual-cased,lstm
66710c6375fd0fa50889ed8e,17,0.5315091210613598,0.4767429004583721,0.4548112796095918,0.4015876308913709,cls,distilbert-base-multilingual-cased,lstm
66710c8175fd0fa50889ed91,18,0.5406301824212272,0.48320994518221844,0.46599953248085413,0.4176564063500717,cls,distilbert-base-multilingual-cased,lstm
66710c9f75fd0fa50889ed94,19,0.5348258706467661,0.5129432128495197,0.4943502083961639,0.4942519556485319,cls,distilbert-base-multilingual-cased,lstm
66710cbd75fd0fa50889ed97,20,0.5422885572139303,0.5207169636710772,0.48987699930224476,0.4832274404662809,cls,distilbert-base-multilingual-cased,lstm
66710cdb75fd0fa50889ed9a,21,0.5323383084577115,0.5395609302585195,0.50760393574926,0.5114956251390661,cls,distilbert-base-multilingual-cased,lstm
66710cf975fd0fa50889ed9d,22,0.48507462686567165,0.4579879027939103,0.4624234294258048,0.44712620777277773,cls,distilbert-base-multilingual-cased,lstm
66710d1775fd0fa50889eda0,23,0.5223880597014925,0.5562999603881957,0.4613570266222755,0.4509803404264716,cls,distilbert-base-multilingual-cased,lstm
66710d3575fd0fa50889eda3,24,0.5373134328358209,0.5601565351179708,0.5187096350454818,0.5215126130497939,cls,distilbert-base-multilingual-cased,lstm
