_id,correlation_id,id,latency
6686416bdce165daa66d4740,2482086b-7156-44e5-8716-2374ebc39ca5,69353673,1.098179817199707
6686416cdce165daa66d4741,2827e231-acae-4871-b76f-d2caa565982e,69353673,1.511437177658081
6686416ddce165daa66d4742,fa3b5fc4-f377-4885-9d66-2c344369de74,69353673,1.6559174060821533
6686416edce165daa66d4743,6deab113-877e-49b6-b835-c9d8503ca000,69353673,2.0446763038635254
6686416edce165daa66d4744,739cdf61-1649-4afd-993a-17861b2b07a5,69353673,2.193401336669922
6686416fdce165daa66d4745,3bdb19d5-7f09-4c92-a195-04ae646558c4,69353673,2.4262897968292236
66864170dce165daa66d4746,7369ef90-7f7d-4501-80e4-d1eeaecf49b0,69353673,2.5295753479003906
66864171dce165daa66d4747,17c8f849-c12e-47fe-9fa2-7aed6bf9dbe3,69353673,2.738415479660034
66864172dce165daa66d4748,e24d52ef-e832-4d00-81f7-581b3278d561,69353673,3.093287467956543
66864172dce165daa66d4749,4e66d85d-d76a-40b3-add7-6c2c8e7e5167,69353673,3.2437660694122314
66864173dce165daa66d474a,9fcd21ff-3e48-479c-b1c4-aa6fb10be303,69353673,3.2909700870513916
66864174dce165daa66d474b,eeeb4709-931e-4df4-b671-37367c982623,69353673,3.5472888946533203
66864175dce165daa66d474c,e937db31-5894-41cb-a7d1-8421b243c5a3,69353673,3.9792964458465576
66864176dce165daa66d474d,df5cb5f4-57f9-4891-83b1-e5ddff0794f0,69353673,4.029560327529907
66864176dce165daa66d474e,90e66a9f-ad65-4662-a3b2-d0f32acf328e,69353673,4.004198312759399
66864177dce165daa66d474f,49bd9429-7554-4ce7-af6d-2729846516b6,69353673,4.178570747375488
66864178dce165daa66d4750,b5fa2ee2-e952-4787-9a2b-11ec2f6dd756,69353673,4.377286911010742
66864179dce165daa66d4751,7bfaf4dd-90bf-4e9f-9a2f-37bfb40b9fca,69353673,4.778162479400635
6686417adce165daa66d4752,396b7338-093b-4979-8fbe-6876513c5505,69353673,5.117448806762695
6686417adce165daa66d4753,c12a44d9-b28d-40cd-8e3f-96e0610fe604,69353673,5.1883392333984375
6686417bdce165daa66d4754,25cd3bd1-29f1-4a75-9373-7a3a8dd12a32,69353673,5.218824863433838
6686417cdce165daa66d4755,d6d90696-ee1c-4592-b05c-e1dba146e38c,69353673,5.396801233291626
6686417ddce165daa66d4756,0bb18a27-a7d6-4617-84f6-45b343a26174,69353673,5.411911964416504
6686417ddce165daa66d4757,b5d3061d-fda2-4f89-8b14-6df18dc5953c,69353673,5.463289499282837
6686417edce165daa66d4758,48f03762-b0b5-47d6-b243-f1c738bb3969,69353673,5.746365547180176
6686417fdce165daa66d4759,4b086661-d2bf-47b1-87da-0c2cc79302b9,69353673,5.810393810272217
66864180dce165daa66d475a,8d91b381-06f8-4c61-a858-2490219cc623,69353673,6.053934335708618
66864180dce165daa66d475b,bc3c3e0e-4733-4be6-bedf-7008a15ca1b2,69353673,6.125237226486206
66864181dce165daa66d475c,379d2b26-f9bb-4537-83ce-80e31ea9347c,69353673,6.368804693222046
66864182dce165daa66d475d,9a2e1bc9-f1dc-41e5-bb4d-3f89d532313d,69353673,6.503706932067871
66864183dce165daa66d475e,fa2b6295-fa88-4480-be1e-6e61782347e7,69353673,6.5392746925354
66864183dce165daa66d475f,b91d696b-84fb-46e5-b3cd-6c18b3e6823a,69353673,6.815107583999634
66864184dce165daa66d4760,b66b01c7-6ec5-462e-82b6-13dd0b432227,69353673,6.868602752685547
66864185dce165daa66d4761,ab989428-7742-4c76-a770-cbd3aa68b182,69353673,7.007357358932495
66864186dce165daa66d4762,bfac21b2-a345-4a9c-b302-e78a88f8af21,69353673,7.187038898468018
66864187dce165daa66d4763,3bcd5c25-2e21-46d8-9445-32803a865d83,69353673,7.488117694854736
66864187dce165daa66d4764,f96140a2-343e-4bfc-8229-52e953bedaa7,69353673,7.5069310665130615
66864188dce165daa66d4765,2661c207-ff54-4f55-b61b-ca51767f4db0,69353673,7.7556469440460205
66864189dce165daa66d4766,fd2cf243-2f8f-4377-9ea6-627df449d491,69353673,7.818336725234985
66864189dce165daa66d4767,1f370619-9b50-4702-96c7-a65418841f6c,69353673,7.908929109573364
6686418adce165daa66d4768,3d5c0a09-b8f9-415c-9989-33407b72e2ec,69353673,7.9393932819366455
6686418bdce165daa66d4769,4f6701b3-5d0b-470b-a61d-44a79a65b9f9,69353673,7.982409477233887
6686418bdce165daa66d476a,f6caba2b-8ab6-4e9b-8b6f-9aa073cbcab0,69353673,8.120281219482422
6686418cdce165daa66d476b,e41ef5dd-4038-4fb8-8ecb-f431e4b1f804,69353673,8.295222520828247
6686418ddce165daa66d476c,9ba6b5b8-2a9c-4371-9712-566a2010b0ad,69353673,8.54249095916748
6686418edce165daa66d476d,940ef54e-49f5-4567-9ef1-a44382a5247a,69353673,8.793522596359253
6686418fdce165daa66d476e,7781c92a-7673-4c09-845a-6176ac0e6bd7,69353673,8.850952863693237
6686418fdce165daa66d476f,8f636aaa-6448-42ad-8b9d-7f9e478e0bb9,69353673,8.885653734207153
66864190dce165daa66d4770,97cb1c13-54ac-49bd-b99a-6e719a0dd558,69353673,8.911612272262573
66864191dce165daa66d4771,bccae126-4961-4676-8e19-9c5a292e0b78,69353673,9.25842571258545
