_id,correlation_id,id,latency
66864496161e8bae52ba76bf,268c1860-4cd8-40bf-81d8-722b76f303a6,69353673,1.0787110328674316
66864497161e8bae52ba76c0,13b96251-158e-4fc7-b965-391ba937f64a,69353673,1.2503392696380615
66864498161e8bae52ba76c1,a9a671c9-2a46-4fd7-ba55-0bd172d80f18,69353673,1.3903834819793701
66864499161e8bae52ba76c2,2353c19b-5bba-4181-9a54-f97f9c095b7c,69353673,1.6452584266662598
66864499161e8bae52ba76c3,58d9507f-4424-404a-8875-5578b28da3a3,69353673,1.5099494457244873
6686449a161e8bae52ba76c4,f4ce8d50-c292-4251-ad45-35d33571567e,69353673,1.6243836879730225
6686449b161e8bae52ba76c5,4a6f40df-86da-4763-b496-c6168a7577d2,69353673,1.6751577854156494
6686449c161e8bae52ba76c6,90d02b75-ee85-4c89-9fb7-6ef24a7bad8a,69353673,1.9416143894195557
6686449c161e8bae52ba76c7,867eaf1b-cc22-489e-88ff-93ec28cc7fde,69353673,2.003453254699707
6686449d161e8bae52ba76c8,ee7e5809-2b0e-48cf-8254-e253e15c08d8,69353673,2.208268880844116
6686449e161e8bae52ba76c9,858b2a48-d865-432a-a80a-d6161964da95,69353673,2.149265766143799
6686449f161e8bae52ba76ca,198fbecd-3d58-48d7-b812-5980f05433a6,69353673,2.2142081260681152
6686449f161e8bae52ba76cb,8f8019d2-66a6-4ea4-897a-a93efecafe2e,69353673,2.2397170066833496
668644a0161e8bae52ba76cc,eeff1224-4b64-4f98-88e9-9cd723ac7a19,69353673,2.3228185176849365
668644a1161e8bae52ba76cd,243ed840-86e4-418d-a6a4-40614bb13ed7,69353673,2.6459357738494873
668644a2161e8bae52ba76ce,97977270-a6db-4833-b9e0-cf07d6265283,69353673,2.67366623878479
668644a3161e8bae52ba76cf,077e3148-274d-48e6-9375-e6dc6cb528b0,69353673,2.7661495208740234
668644a5161e8bae52ba76d0,7605924a-7902-462a-900c-510b4a50b8ba,69353673,3.827683210372925
668644a5161e8bae52ba76d1,35793cb9-d3a6-4177-b246-86fbfdf43b68,69353673,3.9569430351257324
668644a6161e8bae52ba76d2,580f17f5-b2cf-4fad-bcec-89d3550737f8,69353673,4.274204969406128
668644a7161e8bae52ba76d3,94f4c01a-b0c4-4d3d-8bc4-376092f9c813,69353673,4.431667804718018
668644a8161e8bae52ba76d4,ef227017-ea04-4c15-a599-ed2821ce579f,69353673,4.594829559326172
668644a9161e8bae52ba76d5,13d90ca6-4e4c-45cb-b818-ebf6b050ae4a,69353673,4.768785238265991
668644aa161e8bae52ba76d6,d0a4d268-c8e4-44ee-b72f-3893b88d37cd,69353673,4.704503297805786
668644ab161e8bae52ba76d7,8821b9eb-d478-4b3d-8df6-1ccfb0f01df8,69353673,4.8569886684417725
668644ac161e8bae52ba76d8,beed56a1-cfe0-46a7-b55d-9a1c6cbc5274,69353673,5.090286493301392
668644ad161e8bae52ba76d9,659f1edb-71b4-4451-910f-6f85c3e6631e,69353673,5.464690923690796
668644ad161e8bae52ba76da,4bb4ce29-ac61-4614-b301-b20a818b6bfa,69353673,5.501868486404419
668644ae161e8bae52ba76db,273527e1-326b-4ffe-b4be-0eee23db966a,69353673,5.525930643081665
668644af161e8bae52ba76dc,5754d67f-0ecf-4ed6-84f2-65246421db92,69353673,5.626656532287598
668644b0161e8bae52ba76dd,4b802b17-e934-48e2-81e5-a92eda5c9239,69353673,5.766266107559204
668644b1161e8bae52ba76de,92388b4e-58e7-487f-9a34-e31a49c4ab2d,69353673,5.926886320114136
668644b2161e8bae52ba76df,d45ed98a-8cfe-4834-a38f-6f804affab86,69353673,6.103107929229736
668644b2161e8bae52ba76e0,f6fc723f-45e3-4de0-84aa-3d6f762ec0d1,69353673,6.236179351806641
668644b3161e8bae52ba76e1,28414310-1b70-4b87-b33e-7dfe34e549d5,69353673,6.391584873199463
668644b4161e8bae52ba76e2,d8db76dc-54a4-4127-b248-c3926e58d718,69353673,6.800472974777222
668644b5161e8bae52ba76e3,28a6ca9b-dc2f-4210-a44d-2171dde4034a,69353673,6.929829359054565
668644b6161e8bae52ba76e4,165dd3b1-adfe-47ca-bc81-d3ba16e9cf8c,69353673,6.869828701019287
668644b7161e8bae52ba76e5,d602f678-2985-4ce4-aa1f-41bf0027fda3,69353673,7.012149810791016
668644b8161e8bae52ba76e6,6c975712-97ee-4769-907c-ab13e12493eb,69353673,7.208214521408081
668644b8161e8bae52ba76e7,24ab38a4-d9b3-47dc-9e91-7b419ed228b7,69353673,7.367280721664429
668644b9161e8bae52ba76e8,645e4bc5-6bab-4e63-b8d8-4edc7b77be21,69353673,7.390417575836182
668644ba161e8bae52ba76e9,93d2223a-9ad8-4b82-92ac-06761dc99c3c,69353673,7.564382791519165
668644bb161e8bae52ba76ea,40023fb9-b8c0-409d-a69e-0ac799f922f1,69353673,7.718266010284424
668644bc161e8bae52ba76eb,09de6f61-2582-4055-94c5-392c97ced89f,69353673,7.975597620010376
668644bd161e8bae52ba76ec,6ec9d69b-1f2b-4ded-ac0e-e8b423a7a0c4,69353673,7.990267276763916
668644bd161e8bae52ba76ed,e9ebef88-7eb9-4cae-8583-e2c65375e6ba,69353673,7.928757905960083
668644be161e8bae52ba76ee,408e28e8-18cf-4ad2-baba-6d5fdded6733,69353673,7.8495354652404785
668644bf161e8bae52ba76ef,337b7015-5444-4968-93fe-6acbd73dd3a1,69353673,7.743494987487793
668644bf161e8bae52ba76f0,ac12a26c-30fb-405d-8017-74d87f412d4a,69353673,7.8013694286346436
