_id,version,acc,avg_pre,avg_recall,avg_f1,task,pretrained,classifier
66607288f61952bdcbf5f016,1,0.5493,0.5473,0.4999,0.4992,,,
666d3a215dbf620f585236dd,2,0.4651741293532338,0.4781336805555556,0.38481586781562305,0.32816362654641457,cls,uitnlp/visobert,cnn
666d3a6e5dbf620f585236e1,3,0.4552238805970149,0.43935946593993935,0.3925263882406273,0.36429567331068907,cls,uitnlp/visobert,cnn
666d3abb5dbf620f585236e5,4,0.4900497512437811,0.4754975714743444,0.4494342974291623,0.44790802791559375,cls,uitnlp/visobert,cnn
666d3b615dbf620f585236e9,5,0.4867330016583748,0.4911245598907548,0.4461978449415387,0.42552016679297583,cls,uitnlp/visobert,cnn
666d3baf5dbf620f585236ed,6,0.4593698175787728,0.4428815259768761,0.4388027127561707,0.43413497128029116,cls,uitnlp/visobert,cnn
666d3bfc5dbf620f585236f1,7,0.48092868988391374,0.4587836102219149,0.4488135793281223,0.4478639999477691,cls,uitnlp/visobert,cnn
666d3c4a5dbf620f585236f5,8,0.5157545605306799,0.4996639784946237,0.45440101118907866,0.4259438524785018,cls,uitnlp/visobert,cnn
666d3cef5dbf620f585236f9,9,0.48507462686567165,0.4834739128676491,0.40954616068895106,0.36857239312557444,cls,uitnlp/visobert,cnn
666d3d3e5dbf620f585236fd,10,0.44527363184079605,0.4062358276643991,0.4104574926990048,0.349787433111272,cls,uitnlp/visobert,cnn
666d3d8b5dbf620f58523701,11,0.4892205638474295,0.47420172679671363,0.4286998838689489,0.4113489007170481,cls,uitnlp/visobert,cnn
666d3dd85dbf620f58523705,12,0.5033167495854063,0.49265962312390976,0.4590825118440569,0.45518539816898057,cls,uitnlp/visobert,cnn
666d3e7e5dbf620f58523709,13,0.4684908789386401,0.43050601862283355,0.4015071931993692,0.3601520918161048,cls,uitnlp/visobert,cnn
666d3ece5dbf620f5852370d,14,0.4734660033167496,0.4869327644090671,0.38818435647465016,0.32398241601265226,cls,uitnlp/visobert,cnn
666d3f1d5dbf620f58523711,15,0.4734660033167496,0.44074285429961724,0.41682194666560085,0.3675046174732426,cls,uitnlp/visobert,cnn
666d3f6c5dbf620f58523715,16,0.4859038142620232,0.4670498698665752,0.44513400215217364,0.43636543610094897,cls,uitnlp/visobert,cnn
666d40145dbf620f58523719,17,0.47761194029850745,0.4980375537150648,0.40016278386840937,0.35496562986200236,cls,uitnlp/visobert,cnn
666d40645dbf620f5852371d,18,0.5024875621890548,0.4915155300015768,0.4647351387323977,0.46370926510519567,cls,uitnlp/visobert,cnn
666d40b35dbf620f58523721,19,0.5074626865671642,0.5056762484689701,0.44990835149291764,0.42747273546821957,cls,uitnlp/visobert,cnn
666d41025dbf620f58523725,20,0.49917081260364843,0.4773779010501861,0.4491197019681059,0.4389464917137633,cls,uitnlp/visobert,cnn
666d41a85dbf620f58523729,21,0.5099502487562189,0.5098591758393246,0.4546981875430041,0.4462337025136572,cls,uitnlp/visobert,cnn
666d41f75dbf620f5852372d,22,0.4593698175787728,0.4464757702724325,0.4164907744246547,0.406590268899933,cls,uitnlp/visobert,cnn
