_id,version,acc,avg_pre,avg_recall,avg_f1
66607288f61952bdcbf5f016,1,0.5383,0.5726,0.4921,0.485
666bea57bd23fa072fc5541d,2,0.5289975144987572,0.5827015935875373,0.48934330461098474,0.477049973718415
666bea8cbd23fa072fc55421,3,0.5161557580778791,0.5798972639147666,0.4816737569546558,0.4673878664442432
666beac2bd23fa072fc55425,4,0.5393537696768849,0.5775298973744126,0.4976225642121214,0.4932187961965375
666beaffbd23fa072fc55429,5,0.5269262634631318,0.5035228981547303,0.48763938932478257,0.48410042769452905
666beb36bd23fa072fc5542d,6,0.5314830157415079,0.5727357040881631,0.4819900241248556,0.47348096600661044
666beb6cbd23fa072fc55431,7,0.5298260149130074,0.5526197871271323,0.4748674069559727,0.461615373551077
666beba2bd23fa072fc55435,8,0.5385252692626347,0.5539727647948981,0.48869396374353413,0.48095352837909133
666bebe0bd23fa072fc55439,9,0.5302402651201326,0.530166718758815,0.48715921419160013,0.4820472672026803
666bec17bd23fa072fc5543d,10,0.5327257663628832,0.5868797032056071,0.504775401338521,0.4942018953514639
666bec4dbd23fa072fc55441,11,0.52029826014913,0.543279154888744,0.497566801268057,0.49604147803103965
666bec83bd23fa072fc55445,12,0.5244407622203812,0.5063923005099475,0.4901090684302845,0.48925052677818237
666becc1bd23fa072fc55449,13,0.5347970173985087,0.5151810858163544,0.49345233234856506,0.4894561917266171
666becf8bd23fa072fc5544d,14,0.524026512013256,0.5450046910820466,0.5104135846039349,0.5069912445350213
666bed2ebd23fa072fc55451,15,0.5248550124275062,0.5182215648535802,0.5019095919624671,0.5040467836642962
666bed63bd23fa072fc55455,16,0.5455675227837614,0.5394559211588197,0.5069635695874956,0.5065722997499577
666beda2bd23fa072fc55459,17,0.5244407622203812,0.5270751861683953,0.466236255727333,0.4324158453095461
666bedd9bd23fa072fc5545d,18,0.5103562551781275,0.5143143288013997,0.4919330687671732,0.49225833207643244
666bee0fbd23fa072fc55461,19,0.5372825186412593,0.5389017790376331,0.5042951467274005,0.5046321825787214
666bee45bd23fa072fc55465,20,0.5327257663628832,0.535788178251536,0.49082013920083983,0.4881669157674109
666bee83bd23fa072fc55469,21,0.5314830157415079,0.5009770652232927,0.47709066777143444,0.4551654686134283
666beebabd23fa072fc5546d,22,0.47265948632974314,0.46370396712078116,0.459906180329181,0.4603597123272472
666beef0bd23fa072fc55471,23,0.551781275890638,0.5529825988564389,0.5250060641666722,0.5272796577593365
666bef26bd23fa072fc55475,24,0.543910521955261,0.532095679351189,0.5101444295099286,0.5108002038421562
666bef64bd23fa072fc55479,25,0.5430820215410108,0.5298676317197427,0.5069081123278082,0.5066028377144204
666bef9bbd23fa072fc5547d,26,0.5430820215410108,0.5408501125528951,0.5029548735761558,0.5019751928636902
666befd1bd23fa072fc55481,27,0.5434962717481359,0.5427778681193592,0.501269586695892,0.49882267211616327
666bf007bd23fa072fc55485,28,0.5410107705053853,0.5480578011149718,0.49645961245432496,0.4930069166564186
666bf045bd23fa072fc55489,29,0.531897265948633,0.5818981777300527,0.4784149658571337,0.46499136234433996
666bf07cbd23fa072fc5548d,30,0.5372825186412593,0.5349635755905106,0.514500101743988,0.5161032285430759
666bf0b1bd23fa072fc55491,31,0.5314830157415079,0.5156584978134607,0.5009255144747543,0.5014483276236293
666bf0e7bd23fa072fc55495,32,0.5426677713338857,0.5373550106756889,0.5063864191425328,0.5064495964686492
666bf125bd23fa072fc55499,33,0.5289975144987572,0.5006402173250711,0.49321188101756513,0.48401532876887976
666bf15cbd23fa072fc5549d,34,0.5434962717481359,0.5296663175319655,0.5143544737067539,0.5158843384265014
666bf192bd23fa072fc554a1,35,0.5364540182270091,0.5442582631003584,0.499274983908163,0.4992135384571094
666bf1c8bd23fa072fc554a5,36,0.543910521955261,0.5489623407323178,0.5025929371600225,0.5009153789599323
666bf205bd23fa072fc554a9,37,0.5248550124275062,0.5321943590517159,0.46660000790866624,0.44555224313307185
666bf23cbd23fa072fc554ad,38,0.531897265948633,0.5144846987015662,0.498794124041976,0.4987789171897397
666bf272bd23fa072fc554b1,39,0.536039768019884,0.5426755071754,0.4964625959338451,0.49443338518739627
666bf2a8bd23fa072fc554b5,40,0.5381110190555095,0.5516311153202174,0.4943706448993958,0.4906791044220598
666bf2e5bd23fa072fc554b9,41,0.5289975144987572,0.5859591156689041,0.4631649897677657,0.43380953488286494
666bf31dbd23fa072fc554bd,42,0.5401822700911351,0.554662024402268,0.5055226590256333,0.5044780261932996
666bf353bd23fa072fc554c1,43,0.5352112676056338,0.5500624764530228,0.4897491373036647,0.4855201187918274
666bf388bd23fa072fc554c5,44,0.5368682684341343,0.5309357981022691,0.49539714526495754,0.49298084397149755
666bf3c7bd23fa072fc554c9,45,0.5397680198840099,0.5714285714285714,0.47843672447109326,0.45325740327014913
666bf3febd23fa072fc554cd,46,0.5194697597348799,0.49279678282987455,0.4812296525779672,0.4774189665261314
666bf434bd23fa072fc554d1,47,0.536039768019884,0.5257877775446412,0.49123881675104414,0.486399785578944
666bf46abd23fa072fc554d5,48,0.531897265948633,0.5163206961821509,0.4849529494275033,0.4767137596045276
666bf4a8bd23fa072fc554d9,49,0.5144987572493787,0.47906210707745805,0.4597177197970324,0.40729458093541804
666bf4dfbd23fa072fc554dd,50,0.5327257663628832,0.5167478765957705,0.49956586093400374,0.5000751014422422
666bf515bd23fa072fc554e1,51,0.5381110190555095,0.5252136888896564,0.4984068402772963,0.49649347521346726
666bf54bbd23fa072fc554e5,52,0.528169014084507,0.5151291483829317,0.4830746228631226,0.4754551659625958
