_id,version,acc,avg_pre,avg_recall,avg_f1,task,pretrained,classifier
66607288f61952bdcbf5f016,1,0.5493,0.5473,0.4999,0.4992,,,
666d5004d638f3058fb541bf,2,0.439469320066335,0.5223807798876433,0.4105549163778255,0.3599929298092133,cls,uitnlp/visobert,cnn
666d503ad638f3058fb541c3,3,0.43449419568822556,0.47082599582380785,0.426793504632965,0.391073331085384,cls,uitnlp/visobert,cnn
666d5072d638f3058fb541c7,4,0.4660033167495854,0.45137447754311005,0.39915662122614,0.36965552965552967,cls,uitnlp/visobert,cnn
666d50bad638f3058fb541cb,5,0.46102819237147596,0.44125457875457874,0.377272596143947,0.3107496132832887,cls,uitnlp/visobert,cnn
666d50f2d638f3058fb541cf,6,0.47512437810945274,0.44359558446613656,0.40210031269609575,0.3627590389467394,cls,uitnlp/visobert,cnn
666d5129d638f3058fb541d3,7,0.49917081260364843,0.4759561364745812,0.44645640086672717,0.4355452996977102,cls,uitnlp/visobert,cnn
666d5160d638f3058fb541d7,8,0.4767827529021559,0.4345848153413436,0.43092018690635886,0.4146884043791261,cls,uitnlp/visobert,cnn
666d51a8d638f3058fb541db,9,0.4842454394693201,0.5311919504643963,0.39927388639108585,0.33932503978531775,cls,uitnlp/visobert,cnn
666d51dfd638f3058fb541df,10,0.478441127694859,0.5509360428987081,0.42242970448848105,0.386998822181927,cls,uitnlp/visobert,cnn
666d5216d638f3058fb541e3,11,0.4560530679933665,0.49276229179209313,0.4770282716953493,0.45445501010486183,cls,uitnlp/visobert,cnn
666d524dd638f3058fb541e7,12,0.39552238805970147,0.45904177279017905,0.4068170809870666,0.3494777475069511,cls,uitnlp/visobert,cnn
666d5295d638f3058fb541eb,13,0.4842454394693201,0.5408251685553468,0.44377912153747073,0.4108539220638123,cls,uitnlp/visobert,cnn
666d52cdd638f3058fb541ef,14,0.4834162520729685,0.5771200660705843,0.43864900730358275,0.40263370038774077,cls,uitnlp/visobert,cnn
666d5303d638f3058fb541f3,15,0.5099502487562189,0.549046930304805,0.45046719983228334,0.4343377811852664,cls,uitnlp/visobert,cnn
666d533ad638f3058fb541f7,16,0.5066334991708126,0.5026152051050424,0.4436277173449273,0.42281530114420357,cls,uitnlp/visobert,cnn
666d5382d638f3058fb541fb,17,0.5,0.46592587596894247,0.4334594897302692,0.37875501757075,cls,uitnlp/visobert,cnn
666d53bad638f3058fb541ff,18,0.5099502487562189,0.5652934811813316,0.44314705679300587,0.4047984265433064,cls,uitnlp/visobert,cnn
666d53efd638f3058fb54203,19,0.5124378109452736,0.5389108452312235,0.43778873243623834,0.404069212117516,cls,uitnlp/visobert,cnn
666d5424d638f3058fb54207,20,0.5232172470978441,0.56311327945029,0.45378107485580516,0.4334046899020329,cls,uitnlp/visobert,cnn
666d546cd638f3058fb5420b,21,0.5082918739635157,0.510680723429514,0.4884272550228854,0.4875849961674456,cls,uitnlp/visobert,cnn
666d54a3d638f3058fb5420f,22,0.5107794361525705,0.4969364558389113,0.4803134800656376,0.4826414287216643,cls,uitnlp/visobert,cnn
666d54d9d638f3058fb54213,23,0.5074626865671642,0.5016060029976207,0.4753687659113138,0.4784470645722298,cls,uitnlp/visobert,cnn
666d550fd638f3058fb54217,24,0.5124378109452736,0.5215496344296592,0.4535994074420548,0.44308606368715536,cls,uitnlp/visobert,cnn
666d5556d638f3058fb5421b,25,0.478441127694859,0.4744788956982473,0.4767451231179629,0.46848396144758153,cls,uitnlp/visobert,cnn
666d558ed638f3058fb5421f,26,0.5091210613598673,0.5110220325562552,0.4490477187741309,0.43583356869784146,cls,uitnlp/visobert,cnn
666d55c5d638f3058fb54223,27,0.4892205638474295,0.5024824402970098,0.4115059643925703,0.3692438772705267,cls,uitnlp/visobert,cnn
666d55fbd638f3058fb54227,28,0.5190713101160862,0.5132618825087444,0.46382695581503647,0.4561658527203997,cls,uitnlp/visobert,cnn
666d5644d638f3058fb5422b,29,0.4759535655058043,0.53049206928725,0.4090220074232704,0.3619201866554957,cls,uitnlp/visobert,cnn
666d567cd638f3058fb5422f,30,0.48756218905472637,0.5413954306358072,0.4359914208144677,0.4056139758691415,cls,uitnlp/visobert,cnn
666d56b2d638f3058fb54233,31,0.4859038142620232,0.48662707003909933,0.47666747486038563,0.46933509795099465,cls,uitnlp/visobert,cnn
666d56e9d638f3058fb54237,32,0.4925373134328358,0.4826056153455534,0.4835862462165468,0.48264470230528755,cls,uitnlp/visobert,cnn
666d5731d638f3058fb5423b,33,0.5174129353233831,0.49763443568508375,0.4785134102350577,0.47771105960664356,cls,uitnlp/visobert,cnn
666d5769d638f3058fb5423f,34,0.5149253731343284,0.4940026627106395,0.48939808946968727,0.48987190883333714,cls,uitnlp/visobert,cnn
666d579fd638f3058fb54243,35,0.5024875621890548,0.5061637701979121,0.48917677762153433,0.48792505472958486,cls,uitnlp/visobert,cnn
666d57d5d638f3058fb54247,36,0.5199004975124378,0.5121798354921323,0.46535624771732076,0.4577525469854797,cls,uitnlp/visobert,cnn
666d581ed638f3058fb5424b,37,0.47761194029850745,0.48848832740146797,0.4451380266045481,0.41607965171183564,cls,uitnlp/visobert,cnn
666d5855d638f3058fb5424f,38,0.4867330016583748,0.5050138490330954,0.4283341652003016,0.407241571223637,cls,uitnlp/visobert,cnn
666d588cd638f3058fb54253,39,0.4709784411276949,0.4986049526261969,0.4530703323426904,0.4174758596226293,cls,uitnlp/visobert,cnn
666d58c2d638f3058fb54257,40,0.48756218905472637,0.5303946644664467,0.4124609542785875,0.3726038095758448,cls,uitnlp/visobert,cnn
666d590ad638f3058fb5425b,41,0.527363184079602,0.5441286254500716,0.47697692827148613,0.47221199980847833,cls,uitnlp/visobert,cnn
666d5941d638f3058fb5425f,42,0.5223880597014925,0.5639821157318506,0.4543112675527509,0.43473333643748774,cls,uitnlp/visobert,cnn
666d5977d638f3058fb54263,43,0.5398009950248757,0.5780752166887623,0.47633314251593345,0.4656283282687033,cls,uitnlp/visobert,cnn
666d59acd638f3058fb54267,44,0.5281923714759535,0.5347055272435264,0.49215422274061127,0.4947563578778999,cls,uitnlp/visobert,cnn
666d59f5d638f3058fb5426b,45,0.5049751243781094,0.5262569510908927,0.43957008388368135,0.4185867899610903,cls,uitnlp/visobert,cnn
666d5a2cd638f3058fb5426f,46,0.5016583747927031,0.4925997300319473,0.4412847263168686,0.42577799608302414,cls,uitnlp/visobert,cnn
666d5a63d638f3058fb54273,47,0.5058043117744611,0.49069027308591745,0.47280639543289066,0.47421643036141603,cls,uitnlp/visobert,cnn
666d5a99d638f3058fb54277,48,0.4859038142620232,0.4754816734213854,0.4648638936813456,0.4556975481619338,cls,uitnlp/visobert,cnn
