_id,version,task,pretrained,classifier,acc,avg_pre,avg_recall,avg_f1
66bb4683b1106eb38646a5b5,1,cls,distilbert-base-multilingual-cased,cnn,0.387230514,0.445297894,0.43469002,0.245283269
66bba6844e22d3bd17b53479,2,cls,distilbert-base-multilingual-cased,cnn,0.50331675,0.554251902,0.44603391,0.431468809
66bba6a14e22d3bd17b5347d,3,cls,distilbert-base-multilingual-cased,cnn,0.466832504,0.516184316,0.376573564,0.295887763
66bba6be4e22d3bd17b53481,4,cls,distilbert-base-multilingual-cased,cnn,0.474295191,0.519877451,0.386529993,0.317353354
66bba6db4e22d3bd17b53485,5,cls,distilbert-base-multilingual-cased,cnn,0.46185738,0.566513334,0.379214639,0.309358436
66bba6f94e22d3bd17b53489,6,cls,distilbert-base-multilingual-cased,cnn,0.489220564,0.482289377,0.433892534,0.423775043
66bba7164e22d3bd17b5348d,7,cls,distilbert-base-multilingual-cased,cnn,0.490049751,0.481307702,0.44630334,0.444501236
66bba7334e22d3bd17b53491,8,cls,distilbert-base-multilingual-cased,cnn,0.502487562,0.556185781,0.460003522,0.456016296
66bba7514e22d3bd17b53495,9,cls,distilbert-base-multilingual-cased,cnn,0.48092869,0.509673999,0.441528473,0.431546518
66bba76f4e22d3bd17b53499,10,cls,distilbert-base-multilingual-cased,cnn,0.473466003,0.458799485,0.43703039,0.43425365
66bba78c4e22d3bd17b5349d,11,cls,distilbert-base-multilingual-cased,cnn,0.487562189,0.479517075,0.449149833,0.44746057
66bba7a94e22d3bd17b534a1,12,cls,distilbert-base-multilingual-cased,cnn,0.448590381,0.425530319,0.428266509,0.411011628
66bba7c64e22d3bd17b534a5,13,cls,distilbert-base-multilingual-cased,cnn,0.481757877,0.54866411,0.4450909,0.429071585
66bba7e34e22d3bd17b534a9,14,cls,distilbert-base-multilingual-cased,cnn,0.43946932,0.535941589,0.368497776,0.298666169
66bba8014e22d3bd17b534ad,15,cls,distilbert-base-multilingual-cased,cnn,0.44278607,0.595705917,0.377170642,0.30322791
66bba81e4e22d3bd17b534b1,16,cls,distilbert-base-multilingual-cased,cnn,0.438640133,0.600585765,0.386377774,0.317367047
66bba83b4e22d3bd17b534b5,17,cls,distilbert-base-multilingual-cased,cnn,0.441127695,0.529969088,0.350449847,0.247364903
66bba8584e22d3bd17b534b9,18,cls,distilbert-base-multilingual-cased,cnn,0.452736318,0.468332353,0.36082695,0.266288626
66bba8754e22d3bd17b534bd,19,cls,distilbert-base-multilingual-cased,cnn,0.461028192,0.422173808,0.373460983,0.298514594
66bba8934e22d3bd17b534c1,20,cls,distilbert-base-multilingual-cased,cnn,0.464344942,0.455331359,0.397373679,0.365120484
66bba8b04e22d3bd17b534c5,21,cls,distilbert-base-multilingual-cased,cnn,0.470149254,0.475484078,0.401217405,0.367730145
66bba8cd4e22d3bd17b534c9,22,cls,distilbert-base-multilingual-cased,cnn,0.470978441,0.471086216,0.405434139,0.376246978
66bba8ea4e22d3bd17b534cd,23,cls,distilbert-base-multilingual-cased,cnn,0.491708126,0.491249752,0.434671004,0.42320782
66bba9074e22d3bd17b534d1,24,cls,distilbert-base-multilingual-cased,cnn,0.519900498,0.494031988,0.47770226,0.475448273
66bba9254e22d3bd17b534d5,25,cls,distilbert-base-multilingual-cased,cnn,0.466003317,0.440384023,0.443264559,0.435277479
66bba9424e22d3bd17b534d9,26,cls,distilbert-base-multilingual-cased,cnn,0.509950249,0.488381776,0.465819049,0.46357922
