_id,version,acc,avg_pre,avg_recall,avg_f1,task,pretrained,classifier
66607288f61952bdcbf5f016,1,0.5174,0.5297,0.4551,0.4415,,,
6670050501b8adc4b2b1bfe3,2,0.47761194029850745,0.5684545362586495,0.4538237527693572,0.40874115511561593,cls,uitnlp/visobert,cnn
6670053801b8adc4b2b1bfe7,3,0.4560530679933665,0.5305292009276829,0.37711862643183247,0.31100506091826435,cls,uitnlp/visobert,cnn
6670056c01b8adc4b2b1bfeb,4,0.4867330016583748,0.5543454891904591,0.4049837254669438,0.3547251394569005,cls,uitnlp/visobert,cnn
667005a001b8adc4b2b1bfef,5,0.49502487562189057,0.5139813880479874,0.41845429978327414,0.38032816546841525,cls,uitnlp/visobert,cnn
667005d301b8adc4b2b1bff3,6,0.5066334991708126,0.48779749362475133,0.44078438944102616,0.4146593429731902,cls,uitnlp/visobert,cnn
6670060701b8adc4b2b1bff7,7,0.478441127694859,0.5841337453715304,0.42224526234970106,0.37778367147310715,cls,uitnlp/visobert,cnn
6670063b01b8adc4b2b1bffb,8,0.4900497512437811,0.5612338270537149,0.4210404701353152,0.38926756831515963,cls,uitnlp/visobert,cnn
6670067001b8adc4b2b1bfff,9,0.5174129353233831,0.5108156172088968,0.44725432149659866,0.4204783198570292,cls,uitnlp/visobert,cnn
667006a401b8adc4b2b1c003,10,0.4966832504145937,0.48564747798472035,0.47269072133051154,0.4654230609274998,cls,uitnlp/visobert,cnn
667006d901b8adc4b2b1c007,11,0.5182421227197347,0.498664577806154,0.4932230479231349,0.49022511081900105,cls,uitnlp/visobert,cnn
6670070e01b8adc4b2b1c00b,12,0.5339966832504146,0.5269896227187146,0.49652051132897107,0.4976241403322145,cls,uitnlp/visobert,cnn
6670074301b8adc4b2b1c00f,13,0.49087893864013266,0.5408954903070852,0.41805555968461067,0.37969332965669195,cls,uitnlp/visobert,cnn
6670077801b8adc4b2b1c013,14,0.49834162520729686,0.5390294698565375,0.4347415613399764,0.40571519464277545,cls,uitnlp/visobert,cnn
667007ad01b8adc4b2b1c017,15,0.5190713101160862,0.5478056328587911,0.4567504325322857,0.44009039839571584,cls,uitnlp/visobert,cnn
667007e201b8adc4b2b1c01b,16,0.5315091210613598,0.5176309244441905,0.5117393661140669,0.5136422792375233,cls,uitnlp/visobert,cnn
6670081701b8adc4b2b1c01f,17,0.5165837479270315,0.5226130945948175,0.4406882650382114,0.40478215078874463,cls,uitnlp/visobert,cnn
6670084c01b8adc4b2b1c023,18,0.5364842454394693,0.5335138287525915,0.4818286340832468,0.47667480194859585,cls,uitnlp/visobert,cnn
6670088101b8adc4b2b1c027,19,0.511608623548922,0.5405689110162794,0.4719185054450125,0.45876752402160265,cls,uitnlp/visobert,cnn
667008b601b8adc4b2b1c02b,20,0.5049751243781094,0.5294258169949694,0.4465345886541714,0.4280075550776188,cls,uitnlp/visobert,cnn
667008eb01b8adc4b2b1c02f,21,0.521558872305141,0.5361093864637962,0.47566255093464743,0.4683136701700246,cls,uitnlp/visobert,cnn
6670092001b8adc4b2b1c033,22,0.5257048092868989,0.5459615567697426,0.49139768625369284,0.4868547552568896,cls,uitnlp/visobert,cnn
6670095401b8adc4b2b1c037,23,0.5339966832504146,0.5357903924230825,0.48725717439840494,0.48559876428156207,cls,uitnlp/visobert,cnn
6670098901b8adc4b2b1c03b,24,0.5099502487562189,0.5552902736017955,0.4555785956830343,0.43381651409401306,cls,uitnlp/visobert,cnn
667009bf01b8adc4b2b1c03f,25,0.5339966832504146,0.5373025946746824,0.5062515050405852,0.507822282272407,cls,uitnlp/visobert,cnn
667009f401b8adc4b2b1c043,26,0.5107794361525705,0.5425857631380603,0.46193606879380167,0.4478337433400758,cls,uitnlp/visobert,cnn
66700a2a01b8adc4b2b1c047,27,0.5356550580431177,0.5579795866666515,0.4790434267589858,0.4724715910810038,cls,uitnlp/visobert,cnn
66700a5f01b8adc4b2b1c04b,28,0.527363184079602,0.5484913538388808,0.47624578272075224,0.46971565265551907,cls,uitnlp/visobert,cnn
66700a9401b8adc4b2b1c04f,29,0.48507462686567165,0.5598385652733479,0.4318185041347257,0.38667822098562527,cls,uitnlp/visobert,cnn
66700ac901b8adc4b2b1c053,30,0.5157545605306799,0.5654176093514328,0.49717605112805235,0.4811434579503249,cls,uitnlp/visobert,cnn
66700aff01b8adc4b2b1c057,31,0.5472636815920398,0.5589914117502667,0.5244846085892494,0.5246289949644012,cls,uitnlp/visobert,cnn
66700b3401b8adc4b2b1c05b,32,0.5422885572139303,0.5636795950906597,0.5035930101593474,0.5039050424251753,cls,uitnlp/visobert,cnn
66700b6901b8adc4b2b1c05f,33,0.5373134328358209,0.5506339358088721,0.48995575414658976,0.4880432289388081,cls,uitnlp/visobert,cnn
66700b9e01b8adc4b2b1c063,34,0.5456053067993366,0.5567373451345478,0.48996276803485933,0.48613395029203316,cls,uitnlp/visobert,cnn
66700bd401b8adc4b2b1c067,35,0.5356550580431177,0.5596265652851155,0.49318322731571446,0.49017457860337116,cls,uitnlp/visobert,cnn
66700c0901b8adc4b2b1c06b,36,0.538971807628524,0.5398896568739858,0.5114883140583536,0.5132455913501115,cls,uitnlp/visobert,cnn
66700c3e01b8adc4b2b1c06f,37,0.5232172470978441,0.4974810824444613,0.48559349001060453,0.48316038390348304,cls,uitnlp/visobert,cnn
66700c7301b8adc4b2b1c073,38,0.527363184079602,0.5400924527011484,0.47035054356533007,0.46174753719231304,cls,uitnlp/visobert,cnn
66700ca801b8adc4b2b1c077,39,0.5339966832504146,0.5547846508317043,0.4983692049124524,0.4961330799081334,cls,uitnlp/visobert,cnn
