_id,version,task,pretrained,classifier,acc,avg_pre,avg_recall,avg_f1
66b645bff3cbe148ac346c3f,1,acsa,uitnlp/visobert,cnn,0.3409,0.2143,0.2448,0.2216
66b7861683ad3e1e4c5d35f3,2,acsa,uitnlp/visobert,cnn,0.4772727272727273,0.23620823620823622,0.35890151515151514,0.280849358974359
66b7864f83ad3e1e4c5d35f8,3,acsa,uitnlp/visobert,cnn,0.4772727272727272,0.23834498834498832,0.353125,0.2826173360060828
66b7868883ad3e1e4c5d35fd,4,acsa,uitnlp/visobert,cnn,0.5227272727272727,0.2272727272727273,0.2864583333333333,0.2514296019411109
66b786c183ad3e1e4c5d3602,5,acsa,uitnlp/visobert,cnn,0.5,0.2766729797979798,0.3888888888888889,0.32057789880370524
66b786fa83ad3e1e4c5d3607,6,acsa,uitnlp/visobert,cnn,0.48863636363636365,0.2531149406149406,0.33639705882352944,0.27938020972918
66b7873383ad3e1e4c5d360c,7,acsa,uitnlp/visobert,cnn,0.5681818181818181,0.30654761904761907,0.3940476190476191,0.3429005205320995
66b7876c83ad3e1e4c5d3611,8,acsa,uitnlp/visobert,cnn,0.5454545454545454,0.3073083778966132,0.375,0.33057327884914095
66b787a483ad3e1e4c5d3616,9,acsa,uitnlp/visobert,cnn,0.4772727272727273,0.2553827751196172,0.3359375,0.2725573709444677
66b787dd83ad3e1e4c5d361b,10,acsa,uitnlp/visobert,cnn,0.5113636363636364,0.2568655303030303,0.33779761904761907,0.2893009768009768
66b7881683ad3e1e4c5d3620,11,acsa,uitnlp/visobert,cnn,0.4545454545454546,0.20993589743589744,0.3114583333333333,0.2466809452060148
66b7884f83ad3e1e4c5d3625,12,acsa,uitnlp/visobert,cnn,0.43181818181818177,0.21484071484071482,0.34375,0.26334440944415366
66b7888883ad3e1e4c5d362a,13,acsa,uitnlp/visobert,cnn,0.4772727272727273,0.2382034632034632,0.35193452380952384,0.2812830687830688
66b788c183ad3e1e4c5d362f,14,acsa,uitnlp/visobert,cnn,0.43181818181818177,0.2690972222222222,0.31398809523809523,0.24930555555555556
66b788fa83ad3e1e4c5d3634,15,acsa,uitnlp/visobert,cnn,0.5,0.2931790431790432,0.296875,0.2709127548601233
66b7893283ad3e1e4c5d3639,16,acsa,uitnlp/visobert,cnn,0.5,0.25,0.3541666666666667,0.28832218506131546
66b7896b83ad3e1e4c5d363e,17,acsa,uitnlp/visobert,cnn,0.4431818181818182,0.24537037037037035,0.40104166666666663,0.2876908738977705
66b789a483ad3e1e4c5d3643,18,acsa,uitnlp/visobert,cnn,0.43181818181818177,0.20939867424242425,0.3177083333333333,0.24351190476190476
66b789dd83ad3e1e4c5d3648,19,acsa,uitnlp/visobert,cnn,0.5113636363636364,0.26014957264957267,0.3522727272727273,0.29270973909131803
66b78a1583ad3e1e4c5d364d,20,acsa,uitnlp/visobert,cnn,0.4772727272727273,0.26325757575757575,0.35714285714285715,0.2982032032032032
66b78a4e83ad3e1e4c5d3652,21,acsa,uitnlp/visobert,cnn,0.5795454545454546,0.3235560735560736,0.40625,0.35895316130610255
66b78a8783ad3e1e4c5d3657,22,acsa,uitnlp/visobert,cnn,0.4318181818181818,0.22763822434875064,0.3425925925925926,0.2618451785118452
66b78ac083ad3e1e4c5d365c,23,acsa,uitnlp/visobert,cnn,0.5,0.3997564935064935,0.3819023569023569,0.348718855963438
66b78af983ad3e1e4c5d3661,24,acsa,uitnlp/visobert,cnn,0.46590909090909083,0.23153409090909088,0.35321969696969696,0.27756218894725926
66b78b3283ad3e1e4c5d3666,25,acsa,uitnlp/visobert,cnn,0.5454545454545454,0.42426497113997114,0.3871794871794872,0.3656975617048212
66b78b6b83ad3e1e4c5d366b,26,acsa,uitnlp/visobert,cnn,0.5113636363636364,0.2787837162837163,0.2708333333333333,0.2448688007898534
66b78ba483ad3e1e4c5d3670,27,acsa,uitnlp/visobert,cnn,0.46590909090909094,0.3800865800865801,0.38365800865800864,0.32896331609566903
66b78bdc83ad3e1e4c5d3675,28,acsa,uitnlp/visobert,cnn,0.40909090909090906,0.28787878787878785,0.34629629629629627,0.2863838670290283
66b78c1583ad3e1e4c5d367a,29,acsa,uitnlp/visobert,cnn,0.36363636363636365,0.18333333333333335,0.3333333333333333,0.23114035087719298
66b78c4e83ad3e1e4c5d367f,30,acsa,uitnlp/visobert,cnn,0.48863636363636365,0.2702413327413327,0.3577264239028945,0.30429314025805254
66b78c8783ad3e1e4c5d3684,31,acsa,uitnlp/visobert,cnn,0.5,0.2334280303030303,0.3191964285714286,0.2686965811965812
66b78cc083ad3e1e4c5d3689,32,acsa,uitnlp/visobert,cnn,0.46590909090909094,0.3548742923742924,0.3448660714285714,0.3002386480908153
66b78cf983ad3e1e4c5d368e,33,acsa,uitnlp/visobert,cnn,0.5568181818181818,0.26704545454545453,0.32386363636363635,0.291872013309754
66b78d3183ad3e1e4c5d3693,34,acsa,uitnlp/visobert,cnn,0.40909090909090906,0.20454545454545453,0.32670454545454547,0.24993859082094377
66b78d6a83ad3e1e4c5d3698,35,acsa,uitnlp/visobert,cnn,0.42045454545454547,0.1786931818181818,0.25937499999999997,0.21010599415204678
66b78da383ad3e1e4c5d369d,36,acsa,uitnlp/visobert,cnn,0.5227272727272727,0.23278743315508021,0.28125,0.2439017965333755
66b78ddc83ad3e1e4c5d36a2,37,acsa,uitnlp/visobert,cnn,0.4772727272727273,0.23863636363636365,0.3267857142857143,0.2739222015537805
