_id,version,acc,avg_pre,avg_recall,avg_f1,task,pretrained,classifier
666303319ddf9bcb2e39420f,1,0.9455,0.5684,0.7344,0.6313,,,
66701d8907a0edeb83f1840f,2,0.9805140961857379,0.5726407644318021,0.7639252032286777,0.6449924055718635,acsa,vinai/phobert-base,lstm
66701da307a0edeb83f18414,3,0.9796849087893864,0.6044025902234791,0.76313944945785,0.6642913410362945,acsa,vinai/phobert-base,lstm
66701dbf07a0edeb83f18419,4,0.9365671641791045,0.5899549869699084,0.7262721984114968,0.6412548851932826,acsa,vinai/phobert-base,lstm
66701dda07a0edeb83f1841e,5,0.9693200663349917,0.6214720050540895,0.7542954419820024,0.6712296353209447,acsa,vinai/phobert-base,lstm
66701df607a0edeb83f18423,6,0.9861111111111112,0.5731461738924356,0.7684186092146209,0.6470164667706403,acsa,vinai/phobert-base,lstm
66701e1107a0edeb83f18428,7,0.9794776119402985,0.606503198294236,0.7629426819725256,0.6654916608933303,acsa,vinai/phobert-base,lstm
66701e2d07a0edeb83f1842d,8,0.9776119402985075,0.5772012951117361,0.7610230473414481,0.6467266411332864,acsa,vinai/phobert-base,lstm
66701e4807a0edeb83f18432,9,0.9248203427307904,0.5731382768696159,0.720868002460038,0.6282513027245271,acsa,vinai/phobert-base,lstm
66701e6407a0edeb83f18437,10,0.9842454394693201,0.5698491668640854,0.7667464146319788,0.6443791989885085,acsa,vinai/phobert-base,lstm
66701e7f07a0edeb83f1843c,11,0.9811359867330016,0.582014530521986,0.7642094960502847,0.6508586298753136,acsa,vinai/phobert-base,lstm
66701e9a07a0edeb83f18441,12,0.9815505804311775,0.5997315012240318,0.7647807140344376,0.6618865093111528,acsa,vinai/phobert-base,lstm
66701eb607a0edeb83f18446,13,0.9832089552238806,0.5969635947247817,0.7658619480758705,0.6608216077487387,acsa,vinai/phobert-base,lstm
66701ed207a0edeb83f1844b,14,0.9666252072968491,0.6874101713653874,0.7516841597687309,0.7068119442204904,acsa,vinai/phobert-base,lstm
66701eed07a0edeb83f18450,15,0.9753316749585407,0.6700801547816392,0.7590408946130257,0.6981911508104082,acsa,vinai/phobert-base,lstm
66701f0907a0edeb83f18455,16,0.9541873963515755,0.5902827134170361,0.7408119335979976,0.6468895563459535,acsa,vinai/phobert-base,lstm
66701f2507a0edeb83f1845a,17,0.9713930348258707,0.6012556266287546,0.7557484941813227,0.6595981701776283,acsa,vinai/phobert-base,lstm
66701f4007a0edeb83f1845f,18,0.9854892205638475,0.5678749111584862,0.7679210967768099,0.643662247744779,acsa,vinai/phobert-base,lstm
66701f5c07a0edeb83f18464,19,0.9730514096185738,0.5903300955539699,0.7570014884691436,0.6534158386514278,acsa,vinai/phobert-base,lstm
66701f7807a0edeb83f18469,20,0.9653814262023217,0.6078062070599329,0.7505640986984203,0.6617101006441076,acsa,vinai/phobert-base,lstm
66701f9407a0edeb83f1846e,21,0.9427860696517413,0.6065940140566963,0.7323058528904239,0.6518026117272551,acsa,vinai/phobert-base,lstm
66701faf07a0edeb83f18473,22,0.9846600331674958,0.6771716812761496,0.7672439270697905,0.7064305681257704,acsa,vinai/phobert-base,lstm
66701fcb07a0edeb83f18478,23,0.9191542288557214,0.6058516939113923,0.7119552250771113,0.644885060933497,acsa,vinai/phobert-base,lstm
66701fe707a0edeb83f1847d,24,0.9541873963515755,0.5876332622601222,0.7411360405763325,0.6456181954974775,acsa,vinai/phobert-base,lstm
6670200307a0edeb83f18482,25,0.9738805970149254,0.5873726605069829,0.758298574467721,0.651812158159103,acsa,vinai/phobert-base,lstm
6670202007a0edeb83f18487,26,0.9861111111111112,0.6025428413488044,0.7684186092146207,0.6652482479962741,acsa,vinai/phobert-base,lstm
6670203d07a0edeb83f1848c,27,0.9859038142620232,0.6107991787096196,0.7682527717353504,0.6704175397327299,acsa,vinai/phobert-base,lstm
6670205a07a0edeb83f18491,28,0.978441127694859,0.619422727631676,0.7618403892035666,0.6710705834827885,acsa,vinai/phobert-base,lstm
6670207807a0edeb83f18496,29,0.9825870646766169,0.6062189054726296,0.765419714797816,0.6649944088742762,acsa,vinai/phobert-base,lstm
6670209507a0edeb83f1849b,30,0.9861111111111112,0.6101042407012484,0.7684186092146205,0.6695009374479687,acsa,vinai/phobert-base,lstm
667020b107a0edeb83f184a0,31,0.9861111111111112,0.5923161967938021,0.768418609214621,0.658898820751326,acsa,vinai/phobert-base,lstm
667020cd07a0edeb83f184a5,32,0.9813432835820896,0.6118810708362885,0.7644167928993719,0.6694323447176838,acsa,vinai/phobert-base,lstm
667020eb07a0edeb83f184aa,33,0.7381840796019901,0.8309721235094336,0.5654723317036775,0.6543478080791497,acsa,vinai/phobert-base,lstm
6670210807a0edeb83f184af,34,0.7587755666113875,0.847222222222222,0.5850668195817503,0.6793561100775016,acsa,vinai/phobert-base,lstm
6670212507a0edeb83f184b4,35,0.9450663349917081,0.6589868119718822,0.7330906195334,0.6839815545990562,acsa,vinai/phobert-base,lstm
6670214307a0edeb83f184b9,36,0.9073383084577115,0.5911119008133909,0.7026706295362979,0.6323011734739885,acsa,vinai/phobert-base,lstm
6670216007a0edeb83f184be,37,0.9682835820895522,0.5978835978835919,0.7532629062479739,0.6565614561627159,acsa,vinai/phobert-base,lstm
6670217c07a0edeb83f184c3,38,0.9490049751243781,0.7114427860696434,0.7367907037683096,0.7121792183688592,acsa,vinai/phobert-base,lstm
6670219907a0edeb83f184c8,39,0.9861111111111112,0.6012793176972216,0.7684186092146206,0.6644435800274275,acsa,vinai/phobert-base,lstm
