_id,version,task,pretrained,classifier,acc,avg_pre,avg_recall,avg_f1
66bacc3f537580b89523e831,1,acsa,distilbert-base-multilingual-cased,cnn,0.45454545454545453,0.2685406698564593,0.29015151515151516,0.24528326850308274
66baee389386baefae87e76f,2,acsa,distilbert-base-multilingual-cased,cnn,0.44318181818181823,0.20170454545454547,0.3125,0.24415204678362573
66baee5e9386baefae87e774,3,acsa,distilbert-base-multilingual-cased,cnn,0.5,0.25760957792207795,0.34732142857142856,0.290521978021978
66baee869386baefae87e779,4,acsa,distilbert-base-multilingual-cased,cnn,0.5340909090909091,0.27190170940170943,0.35357142857142854,0.3043690958164642
66baeead9386baefae87e77e,5,acsa,distilbert-base-multilingual-cased,cnn,0.4772727272727273,0.23882575757575758,0.35625,0.28382936507936507
66baeed49386baefae87e783,6,acsa,distilbert-base-multilingual-cased,cnn,0.5,0.26122994652406417,0.3375,0.2820441347270616
66baeefa9386baefae87e788,7,acsa,distilbert-base-multilingual-cased,cnn,0.4772727272727273,0.24959415584415584,0.3458333333333333,0.2749465712852441
66baef219386baefae87e78d,8,acsa,distilbert-base-multilingual-cased,cnn,0.46590909090909083,0.29374999999999996,0.3845486111111111,0.31845661450924606
66baef499386baefae87e792,9,acsa,distilbert-base-multilingual-cased,cnn,0.38636363636363635,0.22364267676767674,0.34974747474747475,0.25765002970885326
66baef709386baefae87e797,10,acsa,distilbert-base-multilingual-cased,cnn,0.5340909090909091,0.22010281385281383,0.2704306722689076,0.24196308077887024
66baef979386baefae87e79c,11,acsa,distilbert-base-multilingual-cased,cnn,0.5227272727272727,0.2503156565656566,0.35,0.2905760905760906
66baefbe9386baefae87e7a1,12,acsa,distilbert-base-multilingual-cased,cnn,0.42045454545454547,0.18704906204906205,0.2880208333333333,0.2262113617376775
66baefe59386baefae87e7a6,13,acsa,distilbert-base-multilingual-cased,cnn,0.48863636363636365,0.2515374331550802,0.3375,0.27360828816621496
66baf00c9386baefae87e7ab,14,acsa,distilbert-base-multilingual-cased,cnn,0.5227272727272727,0.28598484848484845,0.35858585858585856,0.31726781989939884
66baf0339386baefae87e7b0,15,acsa,distilbert-base-multilingual-cased,cnn,0.3977272727272727,0.17471833721833724,0.2738095238095238,0.2087098907663424
66baf05a9386baefae87e7b5,16,acsa,distilbert-base-multilingual-cased,cnn,0.4772727272727272,0.27943722943722943,0.3567526223776224,0.30976761259269003
66baf0819386baefae87e7ba,17,acsa,distilbert-base-multilingual-cased,cnn,0.48863636363636365,0.2434659090909091,0.3547077922077922,0.28723918474557864
66baf0a89386baefae87e7bf,18,acsa,distilbert-base-multilingual-cased,cnn,0.5113636363636364,0.22256216006216006,0.3052083333333333,0.2561528822055138
66baf0cf9386baefae87e7c4,19,acsa,distilbert-base-multilingual-cased,cnn,0.5340909090909092,0.2347027972027972,0.3333333333333333,0.2746893274853801
66baf0f69386baefae87e7c9,20,acsa,distilbert-base-multilingual-cased,cnn,0.4659090909090909,0.2481060606060606,0.3307291666666667,0.2730685230685231
66baf11d9386baefae87e7ce,21,acsa,distilbert-base-multilingual-cased,cnn,0.5227272727272727,0.26647727272727273,0.35321969696969696,0.30066184477949187
66baf1449386baefae87e7d3,22,acsa,distilbert-base-multilingual-cased,cnn,0.5454545454545455,0.3065656565656566,0.39242424242424245,0.34161581489956777
66baf16c9386baefae87e7d8,23,acsa,distilbert-base-multilingual-cased,cnn,0.4204545454545454,0.21420454545454545,0.3484375,0.26137125902992775
66baf1939386baefae87e7dd,24,acsa,distilbert-base-multilingual-cased,cnn,0.48863636363636365,0.22798295454545453,0.30167748917748916,0.2544452347083926
