_id,version,task,pretrained,classifier,acc,avg_pre,avg_recall,avg_f1
66b645bff3cbe148ac346c3f,1,acsa,uitnlp/visobert,lstm,0.34090909090909094,0.2509469696969697,0.22516025641025642,0.19677871148459383
66b6bbca41092f741f451b23,2,acsa,uitnlp/visobert,lstm,0.43181818181818177,0.19650974025974027,0.28525641025641024,0.23071830840373042
66b6bbf241092f741f451b28,3,acsa,uitnlp/visobert,lstm,0.4545454545454546,0.23449197860962567,0.3482142857142857,0.2713511208576998
66b6bc1a41092f741f451b2d,4,acsa,uitnlp/visobert,lstm,0.5454545454545454,0.24090232683982685,0.30105311355311354,0.26711276053381316
66b6bc4e41092f741f451b32,5,acsa,uitnlp/visobert,lstm,0.6931818181818182,0.3767676767676768,0.498015873015873,0.41814840684526555
66b6bc7741092f741f451b37,6,acsa,uitnlp/visobert,lstm,0.6136363636363636,0.29734848484848486,0.4505494505494505,0.3468480079329573
66b6bc9f41092f741f451b3c,7,acsa,uitnlp/visobert,lstm,0.5909090909090909,0.2703282828282828,0.40544871794871795,0.3155853174603175
66b6bcc741092f741f451b41,8,acsa,uitnlp/visobert,lstm,0.7045454545454546,0.3397759647759648,0.4484126984126984,0.3830043413376747
66b6bcfb41092f741f451b46,9,acsa,uitnlp/visobert,lstm,0.7727272727272727,0.38053613053613056,0.4653846153846154,0.41592295860588546
66b6bd2441092f741f451b4b,10,acsa,uitnlp/visobert,lstm,0.75,0.34540719696969696,0.4356060606060606,0.37880642195468894
66b6bd4c41092f741f451b50,11,acsa,uitnlp/visobert,lstm,0.6363636363636364,0.24966179653679654,0.37499999999999994,0.2962860847903889
66b6bd7441092f741f451b55,12,acsa,uitnlp/visobert,lstm,0.6477272727272727,0.23958333333333331,0.3446428571428571,0.2775389950437389
66b6bda841092f741f451b5a,13,acsa,uitnlp/visobert,lstm,0.625,0.3158482142857143,0.453125,0.36247478201992567
66b6bdd141092f741f451b5f,14,acsa,uitnlp/visobert,lstm,0.6704545454545455,0.28290719696969696,0.36796536796536794,0.3101353535949007
66b6bdf941092f741f451b64,15,acsa,uitnlp/visobert,lstm,0.75,0.36313131313131314,0.47142857142857136,0.40912037970861503
