_id,version,task,pretrained,classifier,acc,avg_pre,avg_recall,avg_f1
66bacc3f537580b89523e831,1,acsa,distilbert-base-multilingual-cased,cnn,0.45454545454545453,0.2685406698564593,0.29015151515151516,0.24528326850308274
66bb067b9ca6b85ca95a95fb,2,acsa,distilbert-base-multilingual-cased,cnn,0.38636363636363635,0.16568587662337664,0.2876984126984127,0.2075407608695652
66bb06a19ca6b85ca95a9600,3,acsa,distilbert-base-multilingual-cased,cnn,0.5227272727272727,0.2431344696969697,0.30729166666666663,0.26317508710801396
66bb06c89ca6b85ca95a9605,4,acsa,distilbert-base-multilingual-cased,cnn,0.5113636363636364,0.26542207792207795,0.35096153846153844,0.2913156288156288
66bb07189ca6b85ca95a960a,5,acsa,distilbert-base-multilingual-cased,cnn,0.5340909090909092,0.27462121212121215,0.36979166666666663,0.31269459706959707
66bb07419ca6b85ca95a960f,6,acsa,distilbert-base-multilingual-cased,cnn,0.4545454545454546,0.22808441558441558,0.3403846153846154,0.2707311207311207
66bb07679ca6b85ca95a9614,7,acsa,distilbert-base-multilingual-cased,cnn,0.5681818181818181,0.26846590909090906,0.3106684981684982,0.28387503883193543
66bb078e9ca6b85ca95a9619,8,acsa,distilbert-base-multilingual-cased,cnn,0.4659090909090909,0.21957070707070708,0.3035714285714286,0.24862745098039218
66bb07df9ca6b85ca95a961e,9,acsa,distilbert-base-multilingual-cased,cnn,0.48863636363636365,0.1724025974025974,0.22296626984126983,0.19256756756756757
66bb08079ca6b85ca95a9623,10,acsa,distilbert-base-multilingual-cased,cnn,0.3977272727272727,0.18106060606060606,0.30416666666666664,0.22284226190476192
66bb082d9ca6b85ca95a9628,11,acsa,distilbert-base-multilingual-cased,cnn,0.5568181818181819,0.26325757575757575,0.3020833333333333,0.28042734088668114
66bb08549ca6b85ca95a962d,12,acsa,distilbert-base-multilingual-cased,cnn,0.5,0.2442167207792208,0.33333333333333337,0.2802197802197802
66bb08a59ca6b85ca95a9632,13,acsa,distilbert-base-multilingual-cased,cnn,0.5,0.24686004784688997,0.31810897435897434,0.26785714285714285
66bb08cc9ca6b85ca95a9637,14,acsa,distilbert-base-multilingual-cased,cnn,0.5454545454545454,0.24374999999999997,0.32013888888888886,0.27539583756689023
66bb08f39ca6b85ca95a963c,15,acsa,distilbert-base-multilingual-cased,cnn,0.4204545454545454,0.25216450216450215,0.35912698412698413,0.28293650793650793
66bb091a9ca6b85ca95a9641,16,acsa,distilbert-base-multilingual-cased,cnn,0.46590909090909094,0.2363636363636364,0.3333333333333333,0.275093984962406
66bb096b9ca6b85ca95a9646,17,acsa,distilbert-base-multilingual-cased,cnn,0.5227272727272727,0.23828985342143238,0.2958333333333333,0.25825674019607847
66bb09939ca6b85ca95a964b,18,acsa,distilbert-base-multilingual-cased,cnn,0.4545454545454545,0.17738095238095236,0.2427083333333333,0.20365418894830659
66bb09b99ca6b85ca95a9650,19,acsa,distilbert-base-multilingual-cased,cnn,0.46590909090909094,0.22595899470899472,0.3076298701298701,0.2572508169934641
66bb09e09ca6b85ca95a9655,20,acsa,distilbert-base-multilingual-cased,cnn,0.43181818181818177,0.2432012432012432,0.37962962962962965,0.2915088383838384
66bb0a319ca6b85ca95a965a,21,acsa,distilbert-base-multilingual-cased,cnn,0.5227272727272727,0.2604166666666667,0.3336397058823529,0.2850254828808235
66bb0a599ca6b85ca95a965f,22,acsa,distilbert-base-multilingual-cased,cnn,0.4318181818181818,0.1957623106060606,0.2862554112554112,0.22767857142857142
66bb0a809ca6b85ca95a9664,23,acsa,distilbert-base-multilingual-cased,cnn,0.4545454545454545,0.20104166666666667,0.3162878787878788,0.2401866151866152
66bb0aa69ca6b85ca95a9669,24,acsa,distilbert-base-multilingual-cased,cnn,0.5,0.24757187257187258,0.3501602564102564,0.28695324283559576
66bb0af79ca6b85ca95a966e,25,acsa,distilbert-base-multilingual-cased,cnn,0.40909090909090906,0.20229770229770228,0.3293269230769231,0.24699467199467198
66bb0b1f9ca6b85ca95a9673,26,acsa,distilbert-base-multilingual-cased,cnn,0.48863636363636365,0.2494318181818182,0.3557692307692308,0.28609584423014056
66bb0b459ca6b85ca95a9678,27,acsa,distilbert-base-multilingual-cased,cnn,0.5454545454545454,0.2490530303030303,0.29270833333333335,0.2688792688792689
66bb0b6c9ca6b85ca95a967d,28,acsa,distilbert-base-multilingual-cased,cnn,0.4772727272727273,0.21794733044733045,0.296875,0.2374934147379968
66bb0bbd9ca6b85ca95a9682,29,acsa,distilbert-base-multilingual-cased,cnn,0.4431818181818182,0.20008116883116883,0.27604166666666663,0.228009828009828
66bb0be59ca6b85ca95a9687,30,acsa,distilbert-base-multilingual-cased,cnn,0.4545454545454546,0.24518398268398267,0.3368055555555555,0.2811965811965812
66bb0c0b9ca6b85ca95a968c,31,acsa,distilbert-base-multilingual-cased,cnn,0.46590909090909094,0.2296176046176046,0.2996031746031746,0.2494047619047619
66bb0c329ca6b85ca95a9691,32,acsa,distilbert-base-multilingual-cased,cnn,0.46590909090909094,0.22940423976608187,0.2846765350877193,0.24855098573004522
66bb0c839ca6b85ca95a9696,33,acsa,distilbert-base-multilingual-cased,cnn,0.5454545454545454,0.24722239565989565,0.3050595238095238,0.27198558448558446
66bb0cab9ca6b85ca95a969b,34,acsa,distilbert-base-multilingual-cased,cnn,0.375,0.1723068598068598,0.3050595238095238,0.21857782055946318
66bb0cd29ca6b85ca95a96a0,35,acsa,distilbert-base-multilingual-cased,cnn,0.46590909090909083,0.2380681818181818,0.3453525641025641,0.2752643948296122
66bb0cf99ca6b85ca95a96a5,36,acsa,distilbert-base-multilingual-cased,cnn,0.3977272727272727,0.1823953823953824,0.28835978835978837,0.21937830687830684
66bb0d499ca6b85ca95a96aa,37,acsa,distilbert-base-multilingual-cased,cnn,0.5340909090909092,0.24763257575757575,0.29766414141414144,0.268754848846382
66bb0d719ca6b85ca95a96af,38,acsa,distilbert-base-multilingual-cased,cnn,0.48863636363636365,0.22095959595959597,0.29166666666666663,0.2494047619047619
66bb0d989ca6b85ca95a96b4,39,acsa,distilbert-base-multilingual-cased,cnn,0.45454545454545453,0.2219426406926407,0.3006628787878788,0.2464028136825147
66bb0dbf9ca6b85ca95a96b9,40,acsa,distilbert-base-multilingual-cased,cnn,0.5227272727272727,0.2675662878787879,0.35669191919191917,0.30114321482607925
66bb0e109ca6b85ca95a96be,41,acsa,distilbert-base-multilingual-cased,cnn,0.48863636363636365,0.23894412878787877,0.2700892857142857,0.247535497939013
66bb0e389ca6b85ca95a96c3,42,acsa,distilbert-base-multilingual-cased,cnn,0.46590909090909094,0.24573863636363638,0.34151785714285715,0.2840826023391813
66bb0e5f9ca6b85ca95a96c8,43,acsa,distilbert-base-multilingual-cased,cnn,0.5227272727272727,0.2550002081252081,0.30833333333333335,0.27637426900584794
66bb0e859ca6b85ca95a96cd,44,acsa,distilbert-base-multilingual-cased,cnn,0.48863636363636365,0.2196969696969697,0.3237179487179487,0.25548115079365075
66bb0ed69ca6b85ca95a96d2,45,acsa,distilbert-base-multilingual-cased,cnn,0.4545454545454545,0.19295634920634921,0.2700778388278388,0.22368538324420678
66bb0efe9ca6b85ca95a96d7,46,acsa,distilbert-base-multilingual-cased,cnn,0.5681818181818181,0.2884132819794585,0.29166666666666663,0.2795019157088122
66bb0f259ca6b85ca95a96dc,47,acsa,distilbert-base-multilingual-cased,cnn,0.45454545454545453,0.19134615384615383,0.2462797619047619,0.20846663226694184
66bb0f4c9ca6b85ca95a96e1,48,acsa,distilbert-base-multilingual-cased,cnn,0.4431818181818182,0.2122159090909091,0.26420454545454547,0.2323008921886902
66bb0f9c9ca6b85ca95a96e6,49,acsa,distilbert-base-multilingual-cased,cnn,0.5113636363636364,0.22683840282524492,0.27123397435897434,0.23904192654192655
66bb0fc49ca6b85ca95a96eb,50,acsa,distilbert-base-multilingual-cased,cnn,0.4659090909090909,0.22155205905205905,0.2976190476190476,0.25040438165438167
66bb0feb9ca6b85ca95a96f0,51,acsa,distilbert-base-multilingual-cased,cnn,0.4431818181818182,0.19722222222222222,0.23958333333333331,0.20773729946524064
66bb10129ca6b85ca95a96f5,52,acsa,distilbert-base-multilingual-cased,cnn,0.5909090909090909,0.3492063492063492,0.38095238095238093,0.3632808632808633
