_id,version,acc,avg_pre,avg_recall,avg_f1,task,pretrained,classifier
66607288f61952bdcbf5f016,1,0.4602,0.4327,0.4293,0.245283269,,,
666db9a137d06520fa274343,2,0.492537313,0.516306733,0.439434442,0.430890715,cls,distilbert-base-multilingual-cased,lstm
666db9be37d06520fa274347,3,0.502487562,0.547648572,0.444557316,0.430817996,cls,distilbert-base-multilingual-cased,lstm
666db9da37d06520fa27434b,4,0.530679934,0.530327914,0.484716688,0.486024265,cls,distilbert-base-multilingual-cased,lstm
666db9fe37d06520fa27434f,5,0.528192371,0.528734026,0.480466932,0.48000697,cls,distilbert-base-multilingual-cased,lstm
666dba1c37d06520fa274353,6,0.524046434,0.529026947,0.465357547,0.458084511,cls,distilbert-base-multilingual-cased,lstm
666dba3937d06520fa274357,7,0.543946932,0.53361749,0.492724792,0.490620191,cls,distilbert-base-multilingual-cased,lstm
666dba5637d06520fa27435b,8,0.537313433,0.523384274,0.476028952,0.464590908,cls,distilbert-base-multilingual-cased,lstm
666dba7b37d06520fa27435f,9,0.525704809,0.485716173,0.465212749,0.445960242,cls,distilbert-base-multilingual-cased,lstm
666dba9937d06520fa274363,10,0.536484245,0.529698009,0.48467417,0.482438498,cls,distilbert-base-multilingual-cased,lstm
666dbab637d06520fa274367,11,0.524875622,0.501233827,0.48262509,0.481762221,cls,distilbert-base-multilingual-cased,lstm
666dbad337d06520fa27436b,12,0.518242123,0.485893742,0.482969492,0.477816954,cls,distilbert-base-multilingual-cased,lstm
666dbaf837d06520fa27436f,13,0.531509121,0.500342805,0.485859577,0.480930971,cls,distilbert-base-multilingual-cased,lstm
666dbb1637d06520fa274373,14,0.542288557,0.515561219,0.485468192,0.474418498,cls,distilbert-base-multilingual-cased,lstm
666dbb3337d06520fa274377,15,0.531509121,0.49963394,0.484529031,0.479215671,cls,distilbert-base-multilingual-cased,lstm
666dbb5037d06520fa27437b,16,0.531509121,0.490173174,0.477224198,0.463912349,cls,distilbert-base-multilingual-cased,lstm
666dbb7537d06520fa27437f,17,0.529850746,0.473340999,0.479597612,0.452116182,cls,distilbert-base-multilingual-cased,lstm
666dbb9337d06520fa274383,18,0.528192371,0.495052309,0.486109721,0.480594424,cls,distilbert-base-multilingual-cased,lstm
666dbbb037d06520fa274387,19,0.544776119,0.517347704,0.495639536,0.491649933,cls,distilbert-base-multilingual-cased,lstm
666dbbcd37d06520fa27438b,20,0.536484245,0.500734517,0.483034059,0.473232595,cls,distilbert-base-multilingual-cased,lstm
666dbbf237d06520fa27438f,21,0.520729685,0.490964049,0.485157555,0.479152909,cls,distilbert-base-multilingual-cased,lstm
666dbc1037d06520fa274393,22,0.534825871,0.525926253,0.498183755,0.501918703,cls,distilbert-base-multilingual-cased,lstm
666dbc2d37d06520fa274397,23,0.506633499,0.48341273,0.479767685,0.480353551,cls,distilbert-base-multilingual-cased,lstm
666dbc4a37d06520fa27439b,24,0.52238806,0.501793152,0.484898531,0.486761379,cls,distilbert-base-multilingual-cased,lstm
666dbc6f37d06520fa27439f,25,0.53814262,0.510399029,0.498043422,0.49551587,cls,distilbert-base-multilingual-cased,lstm
666dbc8d37d06520fa2743a3,26,0.518242123,0.528570555,0.472836642,0.472837226,cls,distilbert-base-multilingual-cased,lstm
666dbcab37d06520fa2743a7,27,0.531509121,0.530652763,0.476488637,0.472833847,cls,distilbert-base-multilingual-cased,lstm
666dbcc837d06520fa2743ab,28,0.538971808,0.544181788,0.48362588,0.480986901,cls,distilbert-base-multilingual-cased,lstm
666dbced37d06520fa2743af,29,0.529850746,0.545425785,0.477184554,0.474920641,cls,distilbert-base-multilingual-cased,lstm
666dbd0b37d06520fa2743b3,30,0.507462687,0.489756103,0.494084297,0.49102076,cls,distilbert-base-multilingual-cased,lstm
666dbd2937d06520fa2743b7,31,0.519900498,0.503385409,0.494948877,0.497646513,cls,distilbert-base-multilingual-cased,lstm
666dbd4637d06520fa2743bb,32,0.537313433,0.523119217,0.500477214,0.503728551,cls,distilbert-base-multilingual-cased,lstm
666dbd6b37d06520fa2743bf,33,0.521558872,0.465746571,0.466335621,0.446566025,cls,distilbert-base-multilingual-cased,lstm
666dbd8937d06520fa2743c3,34,0.525704809,0.497234963,0.483972148,0.482150933,cls,distilbert-base-multilingual-cased,lstm
666dbda637d06520fa2743c7,35,0.539800995,0.538593413,0.489877957,0.489768865,cls,distilbert-base-multilingual-cased,lstm
666dbdc337d06520fa2743cb,36,0.530679934,0.524677408,0.47696834,0.47340054,cls,distilbert-base-multilingual-cased,lstm
666dbde837d06520fa2743cf,37,0.536484245,0.486266794,0.472833201,0.446406263,cls,distilbert-base-multilingual-cased,lstm
666dbe0637d06520fa2743d3,38,0.529850746,0.514228026,0.490652529,0.492964427,cls,distilbert-base-multilingual-cased,lstm
666dbe2437d06520fa2743d7,39,0.525704809,0.527664736,0.486890107,0.490513723,cls,distilbert-base-multilingual-cased,lstm
666dbe4137d06520fa2743db,40,0.523217247,0.521713318,0.468838671,0.464441649,cls,distilbert-base-multilingual-cased,lstm
666dbe6637d06520fa2743df,41,0.529021559,0.49454964,0.465223887,0.446006067,cls,distilbert-base-multilingual-cased,lstm
666dbe8437d06520fa2743e3,42,0.49668325,0.460480758,0.451843282,0.432662466,cls,distilbert-base-multilingual-cased,lstm
666dbea137d06520fa2743e7,43,0.507462687,0.466780582,0.458704032,0.442939998,cls,distilbert-base-multilingual-cased,lstm
666dbebe37d06520fa2743eb,44,0.523217247,0.480319624,0.472446116,0.458709142,cls,distilbert-base-multilingual-cased,lstm
666dbee437d06520fa2743ef,45,0.527363184,0.512969546,0.45744031,0.433285031,cls,distilbert-base-multilingual-cased,lstm
666dbf0237d06520fa2743f3,46,0.531509121,0.52856928,0.488542604,0.490762046,cls,distilbert-base-multilingual-cased,lstm
666dbf1f37d06520fa2743f7,47,0.534825871,0.504896949,0.48780287,0.482379356,cls,distilbert-base-multilingual-cased,lstm
666dbf3d37d06520fa2743fb,48,0.537313433,0.500333142,0.48213719,0.469989176,cls,distilbert-base-multilingual-cased,lstm
666dbf6237d06520fa2743ff,49,0.530679934,0.481444965,0.471106073,0.436055768,cls,distilbert-base-multilingual-cased,lstm
666dbf8137d06520fa274403,50,0.532338308,0.523328281,0.480575835,0.478044094,cls,distilbert-base-multilingual-cased,lstm
666dbf9e37d06520fa274407,51,0.523217247,0.500659055,0.468764039,0.45829236,cls,distilbert-base-multilingual-cased,lstm
666dbfbb37d06520fa27440b,52,0.516583748,0.474617142,0.459193005,0.437471067,cls,distilbert-base-multilingual-cased,lstm
