_id,version,acc,avg_pre,avg_recall,avg_f1,task,pretrained,classifier
666303319ddf9bcb2e39420f,1,0.9455,0.5684,0.7344,0.6313,,,
666e8d3f05d11a572056f4b8,2,0.86712271973466,0.5437258153676041,0.6710486468571039,0.5915619421874928,acsa,vinai/phobert-base,lstm
666e8d5105d11a572056f4bd,3,0.9330431177446102,0.5689844428650357,0.7241686289571818,0.6278039754444514,acsa,vinai/phobert-base,lstm
666e8d6405d11a572056f4c2,4,0.9676616915422885,0.5913132748953586,0.7531470832465791,0.6524714307089218,acsa,vinai/phobert-base,lstm
666e8d7d05d11a572056f4c7,5,0.9761608623548922,0.599680170575686,0.7599332581919567,0.6603435751482307,acsa,vinai/phobert-base,lstm
666e8d9205d11a572056f4cc,6,0.9792703150912107,0.5984324409697478,0.7625616506213441,0.6605085014325592,acsa,vinai/phobert-base,lstm
666e8da605d11a572056f4d1,7,0.9809286898839138,0.6032812129826987,0.76394692004144,0.6640005736142717,acsa,vinai/phobert-base,lstm
666e8db905d11a572056f4d6,8,0.9809286898839138,0.607182342256963,0.7639331002515005,0.6662137832901683,acsa,vinai/phobert-base,lstm
666e8dd205d11a572056f4db,9,0.9861111111111112,0.5978638553265351,0.7684186092146209,0.6622736106932796,acsa,vinai/phobert-base,lstm
666e8de705d11a572056f4e0,10,0.9825870646766169,0.6006870409855419,0.7655072401340984,0.6628556433648639,acsa,vinai/phobert-base,lstm
666e8dfa05d11a572056f4e5,11,0.9844527363184079,0.5973150122403784,0.7669951708508841,0.6613754486010871,acsa,vinai/phobert-base,lstm
666e8e0e05d11a572056f4ea,12,0.9842454394693201,0.5993682381742009,0.7668431531615527,0.6625320587129212,acsa,vinai/phobert-base,lstm
666e8e2705d11a572056f4ef,13,0.9805140961857379,0.5991866066492871,0.7638640013018041,0.6612771357832834,acsa,vinai/phobert-base,lstm
666e8e3b05d11a572056f4f4,14,0.9832089552238806,0.6074034588959898,0.7661580864317111,0.6673940660624906,acsa,vinai/phobert-base,lstm
666e8e4f05d11a572056f4f9,15,0.9842454394693201,0.6076838032061849,0.7668905352984874,0.6676657167987305,acsa,vinai/phobert-base,lstm
666e8e6205d11a572056f4fe,16,0.9825870646766169,0.6051172707889054,0.7655072401340973,0.6657337626279699,acsa,vinai/phobert-base,lstm
666e8e7c05d11a572056f503,17,0.9595771144278606,0.580806286030161,0.7458452985194217,0.6431500813378214,acsa,vinai/phobert-base,lstm
666e8e9105d11a572056f508,18,0.9788557213930348,0.600082918739629,0.7624129233581893,0.6613263403101006,acsa,vinai/phobert-base,lstm
666e8ea405d11a572056f50d,19,0.9720149253731343,0.5926044381268203,0.756272330028541,0.6545875567056445,acsa,vinai/phobert-base,lstm
666e8eb805d11a572056f512,20,0.9763681592039801,0.595317065466313,0.7602537457014993,0.6575862490407433,acsa,vinai/phobert-base,lstm
666e8ed105d11a572056f517,21,0.9840381426202321,0.5849324804548623,0.7666634958923438,0.6536655520852216,acsa,vinai/phobert-base,lstm
666e8ee505d11a572056f51c,22,0.9850746268656716,0.5981836847508425,0.767672340557905,0.6621508612838752,acsa,vinai/phobert-base,lstm
666e8ef905d11a572056f521,23,0.9844527363184079,0.6002369106846657,0.7669951708508842,0.6631689011408087,acsa,vinai/phobert-base,lstm
666e8f0c05d11a572056f526,24,0.9842454394693201,0.6030364052752045,0.7668707927414319,0.6648911282032463,acsa,vinai/phobert-base,lstm
666e8f2505d11a572056f52b,25,0.9852819237147595,0.5984166469241029,0.7678243582472359,0.6623654891104435,acsa,vinai/phobert-base,lstm
666e8f3905d11a572056f530,26,0.9842454394693201,0.6008015478164661,0.7669260719011886,0.6634451998916457,acsa,vinai/phobert-base,lstm
666e8f4d05d11a572056f535,27,0.9844527363184079,0.6036326304982953,0.7671610083301547,0.6653153335733104,acsa,vinai/phobert-base,lstm
666e8f6105d11a572056f53a,28,0.9832089552238806,0.6055989891810724,0.7658343084959925,0.6660669704567882,acsa,vinai/phobert-base,lstm
666e8f7a05d11a572056f53f,29,0.9852819237147595,0.6132512042959739,0.7677197226948395,0.6716390103571857,acsa,vinai/phobert-base,lstm
666e8f8f05d11a572056f544,30,0.9861111111111112,0.6097093895601288,0.7684186092146209,0.6696539859841022,acsa,vinai/phobert-base,lstm
666e8fa205d11a572056f549,31,0.9856965174129353,0.5986338150517188,0.768086934256081,0.6626574722711707,acsa,vinai/phobert-base,lstm
666e8fb605d11a572056f54e,32,0.9848673300165838,0.6015794045644727,0.7673683051792421,0.6642247275697695,acsa,vinai/phobert-base,lstm
666e8fcf05d11a572056f553,33,0.9861111111111112,0.5878543788991482,0.7684186092146207,0.6559938760553361,acsa,vinai/phobert-base,lstm
666e8fe305d11a572056f558,34,0.9848673300165838,0.6130735212824697,0.767340665599364,0.6712781522556194,acsa,vinai/phobert-base,lstm
666e8ff705d11a572056f55d,35,0.9838308457711443,0.6116915422885506,0.7665391177828913,0.670129728686212,acsa,vinai/phobert-base,lstm
666e900a05d11a572056f562,36,0.9800995024875622,0.6065663744768158,0.7633710954606394,0.6657048556046234,acsa,vinai/phobert-base,lstm
666e902305d11a572056f567,37,0.9338723051409619,0.5725420516465248,0.7242673417424609,0.6298887894695641,acsa,vinai/phobert-base,lstm
666e903805d11a572056f56c,38,0.9844527363184079,0.6033483376766888,0.7670919093804585,0.6651627471315812,acsa,vinai/phobert-base,lstm
666e904b05d11a572056f571,39,0.9811359867330016,0.5995696122561727,0.7642555620167478,0.6617967654073905,acsa,vinai/phobert-base,lstm
666e905e05d11a572056f576,40,0.9778192371475953,0.5968648819395029,0.7614823908356176,0.659028168608943,acsa,vinai/phobert-base,lstm
666e907705d11a572056f57b,41,0.9805140961857379,0.59395877754086,0.7634711244163905,0.6580424355665818,acsa,vinai/phobert-base,lstm
666e908c05d11a572056f580,42,0.9856965174129353,0.6065940140566936,0.7680869342560808,0.6675807413735445,acsa,vinai/phobert-base,lstm
666e909f05d11a572056f585,43,0.9840381426202321,0.5984008528784578,0.7665943969426474,0.6618961274799744,acsa,vinai/phobert-base,lstm
666e90b305d11a572056f58a,44,0.9854892205638475,0.5996999131327422,0.7678796374069923,0.6631937242999597,acsa,vinai/phobert-base,lstm
666e90cc05d11a572056f58f,45,0.9662106135986733,0.5897615099107582,0.751364330344423,0.6508759609871719,acsa,vinai/phobert-base,lstm
