_id,version,task,pretrained,classifier,acc,avg_pre,avg_recall,avg_f1
66bb05cc499a46f9bcf56d10,35,acsa,distilbert-base-multilingual-cased,cnn,0.5535714285714286,0.35416666666666663,0.4583333333333333,0.3757107023411371
